flight_id,cycle_num,ts,phase,jpt1,ngg_rpm,ngg_pct,p2p1,oat,stepper_pos,fuel_flow_kgh,vibration,secu_healthy,bit_pass,mil_bus_word,status,fault_reason,flight_hour
7,1,27.0,self-sustaining,907.8,20244,92.02,3.855,12.8,185,7.311,1.648,1,1,0x0000,success,,0.0
7,1,28.0,self-sustaining,895.8,20082,91.28,3.83,13.0,183,7.272,1.753,1,1,0x0000,success,,0.0
7,1,29.0,self-sustaining,904.4,20339,92.45,3.879,13.4,186,7.339,1.68,1,1,0x0000,success,,0.0
7,1,30.0,self-sustaining,892.7,20280,92.18,3.85,13.0,185,7.242,1.751,1,1,0x0000,success,,0.0
7,1,31.0,self-sustaining,911.8,20128,91.49,3.821,13.6,184,7.196,1.77,1,1,0x0000,success,,0.0
7,1,32.0,self-sustaining,892.2,20143,91.56,3.822,14.0,184,7.185,1.674,1,1,0x0000,success,,0.0
7,1,33.0,self-sustaining,904.0,20381,92.64,3.894,13.1,186,7.215,1.581,1,1,0x0000,success,,0.0
7,1,34.0,self-sustaining,899.9,20240,92.0,3.859,14.5,185,7.325,1.739,1,1,0x0000,success,,0.0
7,1,35.0,self-sustaining,901.9,20172,91.69,3.818,13.3,184,7.218,1.721,1,1,0x0000,success,,0.0
7,1,36.0,self-sustaining,896.9,20282,92.19,3.862,13.7,185,7.227,1.699,1,1,0x0000,success,,0.0
7,1,37.0,self-sustaining,896.2,20238,91.99,3.861,14.0,185,7.181,1.744,1,1,0x0000,success,,0.0
7,1,38.0,self-sustaining,928.8,20264,92.11,3.88,13.1,185,7.47,1.718,1,1,0x0000,success,,0.0
7,1,39.0,self-sustaining,907.3,20244,92.02,3.888,13.9,185,7.33,1.897,1,1,0x0000,success,,0.0
7,1,40.0,self-sustaining,894.1,20315,92.34,3.87,13.8,186,7.265,1.56,1,1,0x0000,success,,0.0
7,1,40.2,self-sustaining,896.7,20319,92.36,3.899,13.8,186,7.215,1.716,1,1,0x0000,success,,0.0
7,2,1736.3,cranking,187.7,0,0.0,1.0,16.9,0,0.0,0.261,1,1,0x0000,success,,0.315
7,2,1737.3,cranking,163.8,130,0.59,1.0,17.8,1,0.0,0.394,1,1,0x0000,success,,0.315
7,2,1738.3,cranking,187.1,431,1.96,1.01,17.9,3,0.279,0.324,1,1,0x0000,success,,0.315
7,2,1739.3,cranking,200.8,715,3.25,1.009,17.6,6,0.155,0.228,1,1,0x0000,success,,0.315
7,2,1740.3,cranking,213.8,1225,5.57,1.027,16.7,11,0.419,0.208,1,1,0x0000,success,,0.315
7,2,1741.3,cranking,246.5,2013,9.15,1.095,17.2,18,0.614,0.281,1,1,0x0000,success,,0.315
7,2,1742.3,cranking,285.7,2950,13.41,1.148,16.9,27,0.971,0.503,1,1,0x0000,success,,0.315
7,2,1743.3,light-up,330.5,4121,18.73,1.275,17.0,37,1.539,0.637,1,1,0x0000,success,,0.315
7,2,1744.3,light-up,374.6,5480,24.91,1.446,17.4,50,1.912,0.476,1,1,0x0000,success,,0.315
7,2,1745.3,light-up,412.4,6609,30.04,1.542,17.4,60,2.369,0.557,1,1,0x0000,success,,0.315
7,2,1746.3,light-up,450.7,7823,35.56,1.689,16.6,71,2.785,0.698,1,1,0x0000,success,,0.315
7,2,1747.3,light-up,506.5,9097,41.35,1.924,16.5,83,3.27,0.754,1,1,0x0000,success,,0.315
7,2,1748.3,light-up,617.5,10404,47.29,2.073,16.7,95,3.706,1.068,1,1,0x0000,success,,0.315
7,2,1749.3,acceleration,762.7,11612,52.78,2.26,17.8,106,4.116,1.264,1,1,0x0000,success,,0.315
7,2,1750.3,acceleration,865.1,13266,60.3,2.519,17.3,121,4.88,1.181,1,1,0x0000,success,,0.315
7,2,1751.3,acceleration,916.8,14630,66.5,2.823,17.1,133,5.287,1.322,1,1,0x0000,success,,0.315
7,2,1752.3,acceleration,932.7,15943,72.47,3.01,16.8,145,5.732,1.269,1,1,0x0000,success,,0.315
7,2,1753.3,acceleration,955.1,17090,77.68,3.254,16.4,156,6.17,1.534,1,1,0x0000,success,,0.315
7,2,1754.3,acceleration,943.1,17864,81.2,3.336,17.0,163,6.431,1.441,1,1,0x0000,success,,0.315
7,2,1755.3,acceleration,943.3,18313,83.24,3.468,16.7,167,6.746,1.596,1,1,0x0000,success,,0.315
7,2,1756.3,acceleration,925.7,19034,86.52,3.629,16.8,174,6.962,1.482,1,1,0x0000,success,,0.315
7,2,1757.3,acceleration,919.5,19274,87.61,3.609,16.9,176,6.869,1.58,1,1,0x0000,success,,0.315
7,2,1758.3,acceleration,922.6,19617,89.17,3.765,16.7,179,7.068,1.798,1,1,0x0000,success,,0.315
7,2,1759.3,acceleration,909.3,19840,90.18,3.778,17.4,181,7.112,1.59,1,1,0x0000,success,,0.315
7,2,1760.3,acceleration,900.4,19822,90.1,3.757,16.7,181,7.064,1.794,1,1,0x0000,success,,0.315
7,2,1761.3,acceleration,901.5,19985,90.84,3.769,17.4,182,7.205,1.747,1,1,0x0000,success,,0.315
7,2,1762.3,acceleration,908.8,20090,91.32,3.792,17.0,183,7.223,1.625,1,1,0x0000,success,,0.315
7,2,1763.3,self-sustaining,903.8,20020,91.0,3.832,16.5,183,7.254,1.526,1,1,0x0000,success,,0.315
7,2,1764.3,self-sustaining,907.5,20211,91.87,3.838,17.3,185,7.281,1.708,1,1,0x0000,success,,0.315
7,2,1765.3,self-sustaining,904.8,20214,91.88,3.855,16.6,185,7.202,1.609,1,1,0x0000,success,,0.315
7,2,1766.3,self-sustaining,869.5,19771,89.87,3.734,16.9,181,7.061,1.67,1,1,0x0000,success,,0.315
7,2,1767.3,self-sustaining,897.3,20152,91.6,3.821,17.0,184,7.261,1.74,1,1,0x0000,success,,0.315
7,2,1768.3,self-sustaining,905.8,20189,91.77,3.834,16.9,184,7.115,1.705,1,1,0x0000,success,,0.315
7,2,1769.3,self-sustaining,901.1,20251,92.05,3.867,17.1,185,7.293,1.599,1,1,0x0000,success,,0.315
7,2,1770.3,self-sustaining,899.0,20385,92.66,3.9,16.8,186,7.204,1.701,1,1,0x0000,success,,0.315
7,2,1771.3,self-sustaining,896.3,20308,92.31,3.885,17.3,185,7.357,1.623,1,1,0x0000,success,,0.315
7,2,1772.3,self-sustaining,905.8,20427,92.85,3.908,16.7,187,7.27,1.825,1,1,0x0000,success,,0.315
7,2,1773.3,self-sustaining,892.5,20161,91.64,3.827,16.7,184,7.325,1.832,1,1,0x0000,success,,0.315
7,2,1774.3,self-sustaining,915.8,20249,92.04,3.837,17.3,185,7.271,1.572,1,1,0x0000,success,,0.315
7,2,1775.3,self-sustaining,897.5,20128,91.49,3.815,17.1,184,7.189,1.78,1,1,0x0000,success,,0.315
7,2,1776.3,self-sustaining,905.9,20317,92.35,3.858,17.0,186,7.34,1.653,1,1,0x0000,success,,0.315
7,2,1776.4,self-sustaining,895.3,20295,92.25,3.883,17.5,185,7.293,1.767,1,1,0x0000,success,,0.315
7,3,3080.0,cranking,202.1,0,0.0,1.009,14.3,0,0.0,0.154,1,1,0x0000,success,,0.63
7,3,3081.0,cranking,202.5,70,0.32,1.027,13.6,0,0.0,0.268,1,1,0x0000,success,,0.63
7,3,3082.0,cranking,184.0,279,1.27,1.0,13.8,2,0.047,0.29,1,1,0x0000,success,,0.63
7,3,3083.0,cranking,201.9,598,2.72,1.0,13.4,5,0.192,0.247,1,1,0x0000,success,,0.63
7,3,3084.0,cranking,218.3,1203,5.47,1.043,13.8,11,0.47,0.125,1,1,0x0000,success,,0.63
7,3,3085.0,cranking,245.9,1824,8.29,1.082,13.3,16,0.562,0.275,1,1,0x0000,success,,0.63
7,3,3086.0,cranking,269.2,2682,12.19,1.149,13.7,24,1.011,0.308,1,1,0x0000,success,,0.63
7,3,3087.0,light-up,316.0,3674,16.7,1.24,14.0,33,1.336,0.45,1,1,0x0000,success,,0.63
7,3,3088.0,light-up,348.8,4794,21.79,1.339,13.8,43,1.673,0.621,1,1,0x0000,success,,0.63
7,3,3089.0,light-up,369.1,6041,27.46,1.47,13.4,55,2.144,0.769,1,1,0x0000,success,,0.63
7,3,3090.0,light-up,438.2,7047,32.03,1.597,14.4,64,2.475,0.714,1,1,0x0000,success,,0.63
7,3,3091.0,light-up,491.0,8360,38.0,1.786,13.9,76,2.971,0.758,1,1,0x0000,success,,0.63
7,3,3092.0,light-up,544.8,9447,42.94,1.966,13.8,86,3.489,0.738,1,1,0x0000,success,,0.63
7,3,3093.0,light-up,668.8,10608,48.22,2.128,14.3,97,3.852,0.962,1,1,0x0000,success,,0.63
7,3,3094.0,acceleration,779.7,11895,54.07,2.276,13.6,108,4.306,1.037,1,1,0x0000,success,,0.63
7,3,3095.0,acceleration,861.9,13449,61.13,2.578,14.2,123,4.894,1.112,1,1,0x0000,success,,0.63
7,3,3096.0,acceleration,914.7,14650,66.59,2.744,13.5,134,5.3,1.29,1,1,0x0000,success,,0.63
7,3,3097.0,acceleration,912.1,15882,72.19,3.048,14.2,145,5.552,1.431,1,1,0x0000,success,,0.63
7,3,3098.0,acceleration,942.0,16925,76.93,3.207,13.8,154,6.112,1.572,1,1,0x0000,success,,0.63
7,3,3099.0,acceleration,956.5,17838,81.08,3.359,14.4,163,6.332,1.519,1,1,0x0000,success,,0.63
7,3,3100.0,acceleration,948.2,18394,83.61,3.526,13.9,168,6.644,1.572,1,1,0x0000,success,,0.63
7,3,3101.0,acceleration,932.5,18819,85.54,3.566,14.1,172,6.805,1.537,1,1,0x0000,success,,0.63
7,3,3102.0,acceleration,924.7,19252,87.51,3.667,13.6,176,6.858,1.518,1,1,0x0000,success,,0.63
7,3,3103.0,acceleration,907.7,19686,89.48,3.758,13.8,180,7.125,1.753,1,1,0x0000,success,,0.63
7,3,3104.0,acceleration,930.1,19771,89.87,3.752,13.0,181,7.121,1.747,1,1,0x0000,success,,0.63
7,3,3105.0,acceleration,898.6,19846,90.21,3.776,13.7,181,7.107,1.812,1,1,0x0000,success,,0.63
7,3,3106.0,acceleration,905.1,20079,91.27,3.842,13.4,183,7.098,1.504,1,1,0x0000,success,,0.63
7,3,3107.0,acceleration,905.3,20132,91.51,3.857,13.7,184,7.197,1.676,1,1,0x0000,success,,0.63
7,3,3108.0,self-sustaining,903.9,20057,91.17,3.826,14.3,183,7.326,1.903,1,1,0x0000,success,,0.63
7,3,3109.0,self-sustaining,899.7,20183,91.74,3.825,13.2,184,7.288,1.571,1,1,0x0000,success,,0.63
7,3,3110.0,self-sustaining,901.4,20130,91.5,3.823,14.5,184,7.33,1.76,1,1,0x0000,success,,0.63
7,3,3111.0,self-sustaining,892.4,20165,91.66,3.85,14.0,184,7.274,1.583,1,1,0x0000,success,,0.63
7,3,3112.0,self-sustaining,907.0,20178,91.72,3.854,13.5,184,7.152,1.853,1,1,0x0000,success,,0.63
7,3,3113.0,self-sustaining,905.1,20185,91.75,3.842,13.1,184,7.217,1.904,1,1,0x0000,success,,0.63
7,3,3114.0,self-sustaining,923.5,20357,92.53,3.89,14.2,186,7.345,1.539,1,1,0x0000,success,,0.63
7,3,3115.0,self-sustaining,889.4,20132,91.51,3.858,14.0,184,7.202,1.75,1,1,0x0000,success,,0.63
7,3,3116.0,self-sustaining,896.2,20269,92.13,3.877,13.7,185,7.338,1.62,1,1,0x0000,success,,0.63
7,3,3117.0,self-sustaining,893.2,20293,92.24,3.899,13.6,185,7.292,1.679,1,1,0x0000,success,,0.63
7,3,3118.0,self-sustaining,901.5,20097,91.35,3.79,13.3,184,7.326,1.623,1,1,0x0000,success,,0.63
7,3,3119.0,self-sustaining,899.7,20238,91.99,3.832,13.2,185,7.306,1.822,1,1,0x0000,success,,0.63
7,3,3120.0,self-sustaining,886.7,20200,91.82,3.841,13.3,184,7.242,1.69,1,1,0x0000,success,,0.63
7,3,3121.0,self-sustaining,900.6,20185,91.75,3.836,13.9,184,7.256,2.828,1,1,0x0000,success,,0.63
7,3,3122.0,self-sustaining,959.4,20172,91.69,3.826,13.6,184,7.35,1.963,1,1,0x0000,success,,0.63
7,3,3122.5,self-sustaining,889.2,20126,91.48,3.842,14.3,184,7.114,1.605,1,1,0x0000,success,,0.63
7,4,4830.8,cranking,179.1,0,0.0,1.0,14.8,0,0.007,0.317,1,1,0x0010,faulty,hung-start,0.945
7,4,4831.8,cranking,173.4,0,0.0,1.05,14.7,0,0.017,0.426,1,1,0x0010,faulty,hung-start,0.945
7,4,4832.8,cranking,202.0,246,1.12,1.0,13.6,2,0.029,0.363,1,1,0x0010,faulty,hung-start,0.945
7,4,4833.8,cranking,191.3,640,2.91,1.024,14.7,5,0.254,0.323,1,1,0x0010,faulty,hung-start,0.945
7,4,4834.8,cranking,203.0,1230,5.59,1.06,14.5,11,0.554,0.277,1,1,0x0010,faulty,hung-start,0.945
7,4,4835.8,cranking,256.1,1976,8.98,1.094,13.9,18,0.645,0.439,1,1,0x0010,faulty,hung-start,0.945
7,4,4836.8,cranking,275.2,2922,13.28,1.15,14.3,26,0.981,0.451,1,1,0x0010,faulty,hung-start,0.945
7,4,4837.8,light-up,311.1,4182,19.01,1.31,14.9,38,1.541,0.48,1,1,0x0010,faulty,hung-start,0.945
7,4,4838.8,light-up,383.6,5454,24.79,1.427,14.9,49,1.908,0.481,1,1,0x0010,faulty,hung-start,0.945
7,4,4839.8,light-up,419.1,6497,29.53,1.544,14.5,59,2.291,0.659,1,1,0x0010,faulty,hung-start,0.945
7,4,4840.8,light-up,465.5,7762,35.28,1.705,14.0,71,2.857,0.926,1,1,0x0010,faulty,hung-start,0.945
7,4,4841.8,light-up,502.8,9031,41.05,1.889,14.2,82,3.148,0.906,1,1,0x0010,faulty,hung-start,0.945
7,4,4842.8,light-up,607.7,10393,47.24,2.123,14.1,95,3.752,0.797,1,1,0x0010,faulty,hung-start,0.945
7,4,4843.8,acceleration,736.8,11568,52.58,2.335,14.1,105,4.144,0.993,1,1,0x0010,faulty,hung-start,0.945
7,4,4844.8,acceleration,856.8,13264,60.29,2.553,14.5,121,4.646,0.87,1,1,0x0010,faulty,hung-start,0.945
7,4,4845.8,acceleration,915.4,14509,65.95,2.744,14.7,132,5.155,1.316,1,1,0x0010,faulty,hung-start,0.945
7,4,4846.8,acceleration,933.1,15820,71.91,2.994,14.4,144,5.628,1.506,1,1,0x0010,faulty,hung-start,0.945
7,4,4847.8,acceleration,597.1,7064,32.11,1.594,13.9,64,2.625,0.971,1,1,0x0010,faulty,hung-start,0.945
7,4,4848.8,acceleration,581.0,7722,35.1,1.657,14.2,70,2.85,0.986,1,1,0x0010,faulty,hung-start,0.945
7,4,4849.8,acceleration,552.0,7821,35.55,1.718,14.4,71,2.886,0.686,1,1,0x0010,faulty,hung-start,0.945
7,4,4850.8,acceleration,531.8,7550,34.32,1.676,14.8,69,2.822,0.64,1,1,0x0010,faulty,hung-start,0.945
7,4,4851.8,acceleration,518.9,7685,34.93,1.636,14.7,70,2.807,0.813,1,1,0x0010,faulty,hung-start,0.945
7,4,4852.8,acceleration,474.8,7297,33.17,1.643,14.3,66,2.624,0.705,1,1,0x0010,faulty,hung-start,0.945
7,4,4853.8,acceleration,474.9,7553,34.33,1.639,14.5,69,2.739,0.697,1,1,0x0010,faulty,hung-start,0.945
7,4,4854.8,acceleration,457.4,7361,33.46,1.707,14.0,67,2.617,0.859,1,1,0x0010,faulty,hung-start,0.945
7,4,4855.8,acceleration,456.3,7423,33.74,1.634,14.9,67,2.62,0.786,1,1,0x0010,faulty,hung-start,0.945
7,4,4856.8,acceleration,436.0,7339,33.36,1.646,14.7,67,2.633,0.891,1,1,0x0010,faulty,hung-start,0.945
7,4,4857.8,self-sustaining,459.3,7667,34.85,1.684,14.6,70,2.782,0.696,1,1,0x0010,faulty,hung-start,0.945
7,4,4858.8,self-sustaining,510.9,7091,32.23,1.612,13.8,64,2.438,0.743,1,1,0x0010,faulty,hung-start,0.945
7,4,4859.8,self-sustaining,460.1,7671,34.87,1.721,14.8,70,2.718,0.77,1,1,0x0010,faulty,hung-start,0.945
7,4,4860.8,self-sustaining,453.5,7748,35.22,1.721,14.5,70,2.909,0.678,1,1,0x0010,faulty,hung-start,0.945
7,4,4861.8,self-sustaining,452.5,7568,34.4,1.68,14.6,69,2.737,0.822,1,1,0x0010,faulty,hung-start,0.945
7,4,4862.8,self-sustaining,438.6,7289,33.13,1.649,14.2,66,2.679,0.671,1,1,0x0010,faulty,hung-start,0.945
7,4,4863.8,self-sustaining,442.7,7432,33.78,1.667,14.7,68,2.607,0.757,1,1,0x0010,faulty,hung-start,0.945
7,4,4864.8,self-sustaining,450.2,7610,34.59,1.708,14.9,69,2.752,0.939,1,1,0x0010,faulty,hung-start,0.945
7,4,4865.8,self-sustaining,409.3,7108,32.31,1.622,14.7,65,2.606,0.675,1,1,0x0010,faulty,hung-start,0.945
7,4,4866.8,self-sustaining,441.5,7451,33.87,1.662,14.1,68,2.548,0.673,1,1,0x0010,faulty,hung-start,0.945
7,4,4867.8,self-sustaining,463.7,7916,35.98,1.716,14.3,72,2.815,0.473,1,1,0x0010,faulty,hung-start,0.945
7,4,4868.8,self-sustaining,464.0,7854,35.7,1.717,14.1,71,2.892,0.624,1,1,0x0010,faulty,hung-start,0.945
7,4,4869.8,self-sustaining,454.0,7445,33.84,1.658,14.5,68,2.638,0.883,1,1,0x0010,faulty,hung-start,0.945
7,4,4870.8,self-sustaining,510.2,7308,33.22,1.658,14.6,66,2.686,0.438,1,1,0x0010,faulty,hung-start,0.945
7,4,4870.9,self-sustaining,438.6,7682,34.92,1.701,14.4,70,2.736,0.783,1,1,0x0010,faulty,hung-start,0.945
7,5,7442.9,cranking,172.2,59,0.27,1.0,15.2,0,0.0,0.269,1,1,0x0000,success,,1.26
7,5,7443.9,cranking,167.3,128,0.58,1.0,14.5,1,0.0,0.165,1,1,0x0000,success,,1.26
7,5,7444.9,cranking,172.0,264,1.2,1.004,14.5,2,0.169,0.103,1,1,0x0000,success,,1.26
7,5,7445.9,cranking,200.5,526,2.39,1.048,15.4,4,0.082,0.285,1,1,0x0000,success,,1.26
7,5,7446.9,cranking,216.7,1074,4.88,1.026,14.9,9,0.401,0.496,1,1,0x0000,success,,1.26
7,5,7447.9,cranking,258.9,1813,8.24,1.066,15.3,16,0.661,0.36,1,1,0x0000,success,,1.26
7,5,7448.9,cranking,260.3,2658,12.08,1.149,15.8,24,0.981,0.225,1,1,0x0000,success,,1.26
7,5,7449.9,light-up,298.7,3775,17.16,1.278,15.4,34,1.277,0.626,1,1,0x0000,success,,1.26
7,5,7450.9,light-up,364.9,4932,22.42,1.386,15.0,45,1.705,0.605,1,1,0x0000,success,,1.26
7,5,7451.9,light-up,391.8,6054,27.52,1.471,15.4,55,2.134,0.551,1,1,0x0000,success,,1.26
7,5,7452.9,light-up,440.7,7278,33.08,1.627,15.1,66,2.511,0.682,1,1,0x0000,success,,1.26
7,5,7453.9,light-up,464.2,8323,37.83,1.814,15.2,76,3.114,0.847,1,1,0x0000,success,,1.26
7,5,7454.9,light-up,546.5,9621,43.73,1.993,15.3,88,3.441,0.854,1,1,0x0000,success,,1.26
7,5,7455.9,light-up,650.5,10723,48.74,2.165,14.5,98,3.885,0.874,1,1,0x0000,success,,1.26
7,5,7456.9,acceleration,795.9,12093,54.97,2.305,14.7,110,4.338,1.037,1,1,0x0000,success,,1.26
7,5,7457.9,acceleration,875.0,13482,61.28,2.574,14.9,123,4.859,1.285,1,1,0x0000,success,,1.26
7,5,7458.9,acceleration,906.4,14806,67.3,2.825,15.7,135,5.277,1.334,1,1,0x0000,success,,1.26
7,5,7459.9,acceleration,942.2,16067,73.03,3.027,14.8,147,5.857,1.308,1,1,0x0000,success,,1.26
7,5,7460.9,acceleration,930.5,16861,76.64,3.162,15.4,154,6.021,1.129,1,1,0x0000,success,,1.26
7,5,7461.9,acceleration,953.6,17822,81.01,3.391,14.7,163,6.347,1.641,1,1,0x0000,success,,1.26
7,5,7462.9,acceleration,938.7,18469,83.95,3.522,15.3,169,6.692,1.748,1,1,0x0000,success,,1.26
7,5,7463.9,acceleration,937.8,18825,85.57,3.56,15.1,172,6.703,1.709,1,1,0x0000,success,,1.26
7,5,7464.9,acceleration,922.0,19307,87.76,3.687,14.7,176,6.959,1.75,1,1,0x0000,success,,1.26
7,5,7465.9,acceleration,915.7,19664,89.38,3.756,14.9,180,7.028,1.58,1,1,0x0000,success,,1.26
7,5,7466.9,acceleration,909.7,19672,89.42,3.768,15.2,180,7.038,1.482,1,1,0x0000,success,,1.26
7,5,7467.9,acceleration,918.1,19941,90.64,3.819,14.6,182,7.243,1.568,1,1,0x0000,success,,1.26
7,5,7468.9,acceleration,902.6,20200,91.82,3.797,15.7,184,7.201,1.709,1,1,0x0000,success,,1.26
7,5,7469.9,acceleration,894.3,20007,90.94,3.821,14.8,183,7.214,1.617,1,1,0x0000,success,,1.26
7,5,7470.9,self-sustaining,884.2,19279,87.63,3.699,15.0,176,6.891,1.47,1,1,0x0000,success,,1.26
7,5,7471.9,self-sustaining,898.6,20192,91.78,3.862,15.8,184,7.265,1.788,1,1,0x0000,success,,1.26
7,5,7472.9,self-sustaining,888.1,20266,92.12,3.903,15.2,185,7.249,1.721,1,1,0x0000,success,,1.26
7,5,7473.9,self-sustaining,875.7,20099,91.36,3.807,14.7,184,7.135,1.553,1,1,0x0000,success,,1.26
7,5,7474.9,self-sustaining,900.1,20126,91.48,3.822,15.1,184,7.175,1.516,1,1,0x0000,success,,1.26
7,5,7475.9,self-sustaining,907.3,20240,92.0,3.846,14.6,185,7.303,1.884,1,1,0x0000,success,,1.26
7,5,7476.9,self-sustaining,899.8,20185,91.75,3.829,14.7,184,7.223,1.824,1,1,0x0000,success,,1.26
7,5,7477.9,self-sustaining,887.0,20332,92.42,3.895,15.0,186,7.213,1.758,1,1,0x0000,success,,1.26
7,5,7478.9,self-sustaining,908.8,20194,91.79,3.858,15.1,184,7.181,1.497,1,1,0x0000,success,,1.26
7,5,7479.9,self-sustaining,915.1,20137,91.53,3.834,15.0,184,7.204,1.644,1,1,0x0000,success,,1.26
7,5,7480.9,self-sustaining,897.1,20205,91.84,3.854,14.1,185,7.27,1.662,1,1,0x0000,success,,1.26
7,5,7481.9,self-sustaining,903.3,20205,91.84,3.842,15.0,185,7.293,1.527,1,1,0x0000,success,,1.26
7,5,7482.9,self-sustaining,910.6,20227,91.94,3.869,14.6,185,7.305,1.638,1,1,0x0000,success,,1.26
7,5,7483.9,self-sustaining,910.8,20119,91.45,3.804,14.7,184,7.233,1.875,1,1,0x0000,success,,1.26
7,5,7484.9,self-sustaining,900.8,20218,91.9,3.873,15.2,185,7.214,1.772,1,1,0x0000,success,,1.26
7,5,7485.1,self-sustaining,907.8,20341,92.46,3.864,14.2,186,7.357,1.943,1,1,0x0000,success,,1.26
7,6,10171.8,cranking,175.6,22,0.1,1.0,14.4,0,0.0,0.0,0,0,0x0410,degraded,sensor-drift,1.575
7,6,10172.8,cranking,175.3,0,0.0,1.0,14.2,0,0.0,0.076,0,0,0x0410,degraded,sensor-drift,1.575
7,6,10173.8,cranking,179.1,167,0.76,1.0,14.7,1,0.151,0.282,0,0,0x0410,degraded,sensor-drift,1.575
7,6,10174.8,cranking,193.6,407,1.85,1.003,14.6,3,0.177,0.195,0,0,0x0410,degraded,sensor-drift,1.575
7,6,10175.8,cranking,205.6,733,3.33,1.001,14.8,6,0.405,0.076,0,0,0x0410,degraded,sensor-drift,1.575
7,6,10176.8,cranking,226.2,1098,4.99,1.033,15.0,10,0.553,0.312,0,0,0x0410,degraded,sensor-drift,1.575
7,6,10177.8,cranking,240.2,1758,7.99,1.077,14.5,16,0.688,0.446,0,0,0x0410,degraded,sensor-drift,1.575
7,6,10178.8,cranking,249.4,2319,10.54,1.119,15.6,21,0.829,0.525,0,0,0x0410,degraded,sensor-drift,1.575
7,6,10179.8,light-up,306.0,3304,15.02,1.186,14.8,30,1.239,0.498,0,0,0x0410,degraded,sensor-drift,1.575
7,6,10180.8,light-up,335.9,4154,18.88,1.281,13.9,38,1.535,0.535,0,0,0x0410,degraded,sensor-drift,1.575
7,6,10181.8,light-up,354.0,5141,23.37,1.377,15.0,47,1.874,0.75,0,0,0x0410,degraded,sensor-drift,1.575
7,6,10182.8,light-up,406.2,6065,27.57,1.513,14.2,55,2.178,0.511,0,0,0x0410,degraded,sensor-drift,1.575
7,6,10183.8,light-up,421.1,6961,31.64,1.624,15.4,63,2.392,0.803,0,0,0x0410,degraded,sensor-drift,1.575
