flight_id,cycle_num,ts,phase,jpt1,ngg_rpm,ngg_pct,p2p1,oat,stepper_pos,fuel_flow_kgh,vibration,secu_healthy,bit_pass,mil_bus_word,status,fault_reason,flight_hour
3,1,22.0,acceleration,935.8,19065,86.66,3.664,5.8,174,6.953,1.659,1,1,0x0000,success,,0.0
3,1,23.0,acceleration,912.8,19441,88.37,3.64,5.5,178,7.055,1.588,1,1,0x0000,success,,0.0
3,1,24.0,acceleration,923.1,19659,89.36,3.749,6.3,180,7.044,1.613,1,1,0x0000,success,,0.0
3,1,25.0,acceleration,911.2,19846,90.21,3.731,5.3,181,7.106,1.658,1,1,0x0000,success,,0.0
3,1,26.0,acceleration,911.4,19908,90.49,3.783,5.3,182,7.091,1.481,1,1,0x0000,success,,0.0
3,1,27.0,acceleration,912.2,20068,91.22,3.769,5.7,183,7.338,1.641,1,1,0x0000,success,,0.0
3,1,28.0,acceleration,886.5,19952,90.69,3.733,5.6,182,7.075,1.816,1,1,0x0000,success,,0.0
3,1,29.0,self-sustaining,871.1,20027,91.03,3.808,6.1,183,7.255,1.468,1,1,0x0000,success,,0.0
3,1,30.0,self-sustaining,900.6,20159,91.63,3.851,5.9,184,7.208,1.563,1,1,0x0000,success,,0.0
3,1,31.0,self-sustaining,921.1,20238,91.99,3.891,6.0,185,7.296,1.674,1,1,0x0000,success,,0.0
3,1,32.0,self-sustaining,899.5,20192,91.78,3.861,5.2,184,7.35,1.711,1,1,0x0000,success,,0.0
3,1,33.0,self-sustaining,888.5,20214,91.88,3.845,6.3,185,7.25,1.655,1,1,0x0000,success,,0.0
3,1,34.0,self-sustaining,909.9,20341,92.46,3.869,5.6,186,7.374,1.658,1,1,0x0000,success,,0.0
3,1,35.0,self-sustaining,902.2,20253,92.06,3.85,5.6,185,7.329,1.592,1,1,0x0000,success,,0.0
3,1,36.0,self-sustaining,904.3,20121,91.46,3.86,4.8,184,7.26,1.83,1,1,0x0000,success,,0.0
3,1,37.0,self-sustaining,907.0,20335,92.43,3.869,5.9,186,7.334,1.559,1,1,0x0000,success,,0.0
3,1,38.0,self-sustaining,906.7,20407,92.76,3.868,5.3,186,7.401,1.848,1,1,0x0000,success,,0.0
3,1,39.0,self-sustaining,906.5,20236,91.98,3.833,5.7,185,7.277,1.667,1,1,0x0000,success,,0.0
3,1,40.0,self-sustaining,892.5,20269,92.13,3.895,6.4,185,7.338,1.833,1,1,0x0000,success,,0.0
3,1,41.0,self-sustaining,908.0,20293,92.24,3.858,5.7,185,7.18,1.632,1,1,0x0000,success,,0.0
3,1,42.0,self-sustaining,894.1,20251,92.05,3.863,6.0,185,7.241,1.71,1,1,0x0000,success,,0.0
3,1,43.0,self-sustaining,895.1,20423,92.83,3.911,5.4,187,7.373,1.763,1,1,0x0000,success,,0.0
3,1,43.7,self-sustaining,890.5,20266,92.12,3.853,5.7,185,7.104,1.628,1,1,0x0000,success,,0.0
3,2,2408.3,cranking,170.5,15,0.07,1.0,7.9,0,0.0,0.173,1,1,0x0000,success,,0.34
3,2,2409.3,cranking,184.5,0,0.0,1.026,7.9,0,0.0,0.236,1,1,0x0000,success,,0.34
3,2,2410.3,cranking,170.9,286,1.3,1.012,7.6,2,0.131,0.358,1,1,0x0000,success,,0.34
3,2,2411.3,cranking,196.4,660,3.0,1.026,8.7,6,0.139,0.259,1,1,0x0000,success,,0.34
3,2,2412.3,cranking,231.0,1415,6.43,1.059,8.1,12,0.464,0.506,1,1,0x0000,success,,0.34
3,2,2413.3,cranking,262.8,2187,9.94,1.077,8.5,20,0.728,0.567,1,1,0x0000,success,,0.34
3,2,2414.3,light-up,286.2,3175,14.43,1.189,7.8,29,1.19,0.331,1,1,0x0000,success,,0.34
3,2,2415.3,light-up,329.0,4261,19.37,1.321,7.4,39,1.574,0.752,1,1,0x0000,success,,0.34
3,2,2416.3,light-up,367.5,5623,25.56,1.45,8.1,51,1.896,0.65,1,1,0x0000,success,,0.34
3,2,2417.3,light-up,412.6,6890,31.32,1.624,8.0,63,2.53,0.84,1,1,0x0000,success,,0.34
3,2,2418.3,light-up,461.6,8078,36.72,1.741,8.1,73,2.82,1.028,1,1,0x0000,success,,0.34
3,2,2419.3,light-up,536.5,9436,42.89,1.94,7.4,86,3.314,0.951,1,1,0x0000,success,,0.34
3,2,2420.3,light-up,637.2,10692,48.6,2.137,7.6,97,3.903,0.972,1,1,0x0000,success,,0.34
3,2,2421.3,acceleration,803.8,12076,54.89,2.397,8.7,110,4.344,1.105,1,1,0x0000,success,,0.34
3,2,2422.3,acceleration,861.9,13556,61.62,2.578,7.8,124,4.89,1.295,1,1,0x0000,success,,0.34
3,2,2423.3,acceleration,914.1,15052,68.42,2.896,7.4,137,5.46,1.324,1,1,0x0000,success,,0.34
3,2,2424.3,acceleration,936.3,16161,73.46,3.07,7.9,147,5.753,1.453,1,1,0x0000,success,,0.34
3,2,2425.3,acceleration,953.7,17204,78.2,3.226,8.2,157,6.153,1.454,1,1,0x0000,success,,0.34
3,2,2426.3,acceleration,935.2,18095,82.25,3.444,8.2,165,6.469,1.701,1,1,0x0000,success,,0.34
3,2,2427.3,acceleration,955.5,18561,84.37,3.539,7.6,169,6.658,1.634,1,1,0x0000,success,,0.34
3,2,2428.3,acceleration,935.4,19142,87.01,3.614,6.8,175,6.95,1.617,1,1,0x0000,success,,0.34
3,2,2429.3,acceleration,920.6,19505,88.66,3.712,8.2,178,6.951,1.722,1,1,0x0000,success,,0.34
3,2,2430.3,acceleration,897.9,19650,89.32,3.755,8.2,179,7.09,1.659,1,1,0x0000,success,,0.34
3,2,2431.3,acceleration,912.6,19923,90.56,3.794,7.3,182,7.112,1.618,1,1,0x0000,success,,0.34
3,2,2432.3,acceleration,909.9,20062,91.19,3.838,8.2,183,7.21,1.678,1,1,0x0000,success,,0.34
3,2,2433.3,acceleration,876.3,19919,90.54,3.799,8.2,182,7.296,1.789,1,1,0x0000,success,,0.34
3,2,2434.3,self-sustaining,906.8,20139,91.54,3.823,7.7,184,7.256,1.683,1,1,0x0000,success,,0.34
3,2,2435.3,self-sustaining,896.2,20128,91.49,3.844,8.1,184,7.213,1.674,1,1,0x0000,success,,0.34
3,2,2436.3,self-sustaining,895.2,20018,90.99,3.825,8.3,183,7.204,1.658,1,1,0x0000,success,,0.34
3,2,2437.3,self-sustaining,912.1,20095,91.34,3.817,7.5,184,7.256,1.429,1,1,0x0000,success,,0.34
3,2,2438.3,self-sustaining,895.8,20183,91.74,3.855,7.7,184,7.217,1.824,1,1,0x0000,success,,0.34
3,2,2439.3,self-sustaining,886.5,20062,91.19,3.844,8.2,183,7.166,1.484,1,1,0x0000,success,,0.34
3,2,2440.3,self-sustaining,893.8,20207,91.85,3.836,7.6,185,7.345,1.694,1,1,0x0000,success,,0.34
3,2,2441.3,self-sustaining,898.5,20324,92.38,3.907,8.0,186,7.403,1.691,1,1,0x0000,success,,0.34
3,2,2442.3,self-sustaining,910.3,20154,91.61,3.836,8.4,184,7.19,1.433,1,1,0x0000,success,,0.34
3,2,2443.3,self-sustaining,894.8,20121,91.46,3.875,7.2,184,7.221,1.591,1,1,0x0000,success,,0.34
3,2,2444.3,self-sustaining,906.3,20343,92.47,3.874,7.9,186,7.291,1.673,1,1,0x0000,success,,0.34
3,2,2445.3,self-sustaining,883.1,20088,91.31,3.831,7.9,183,7.19,1.756,1,1,0x0000,success,,0.34
3,2,2446.3,self-sustaining,902.6,20225,91.93,3.844,7.8,185,7.202,1.57,1,1,0x0000,success,,0.34
3,2,2447.3,self-sustaining,903.5,20271,92.14,3.874,8.0,185,7.231,1.668,1,1,0x0000,success,,0.34
3,2,2447.6,self-sustaining,910.9,20258,92.08,3.859,7.2,185,7.291,1.626,1,1,0x0000,success,,0.34
3,3,4584.6,cranking,193.2,57,0.26,1.0,7.6,0,0.2,0.432,1,1,0x0000,success,,0.68
3,3,4585.6,cranking,178.3,0,0.0,1.0,7.3,0,0.038,0.239,1,1,0x0000,success,,0.68
3,3,4586.6,cranking,188.5,339,1.54,1.034,7.8,3,0.109,0.037,1,1,0x0000,success,,0.68
3,3,4587.6,cranking,177.8,752,3.42,1.011,7.5,6,0.167,0.376,1,1,0x0000,success,,0.68
3,3,4588.6,cranking,198.8,1201,5.46,1.034,6.9,10,0.44,0.392,1,1,0x0000,success,,0.68
3,3,4589.6,cranking,250.8,1932,8.78,1.083,7.2,17,0.679,0.345,1,1,0x0000,success,,0.68
3,3,4590.6,cranking,284.5,2917,13.26,1.161,7.5,26,1.073,0.382,1,1,0x0000,success,,0.68
3,3,4591.6,light-up,332.1,4019,18.27,1.253,8.2,36,1.524,0.43,1,1,0x0000,success,,0.68
3,3,4592.6,light-up,368.2,5293,24.06,1.377,7.6,48,1.885,0.764,1,1,0x0000,success,,0.68
3,3,4593.6,light-up,414.5,6459,29.36,1.571,7.5,59,2.271,0.608,1,1,0x0000,success,,0.68
3,3,4594.6,light-up,464.8,7654,34.79,1.715,7.6,70,2.752,0.849,1,1,0x0000,success,,0.68
3,3,4595.6,light-up,493.5,8879,40.36,1.87,7.5,81,3.247,0.838,1,1,0x0000,success,,0.68
3,3,4596.6,light-up,585.8,10133,46.06,2.034,7.0,92,3.625,1.047,1,1,0x0000,success,,0.68
3,3,4597.6,light-up,729.3,11477,52.17,2.282,8.1,105,4.17,0.886,1,1,0x0000,success,,0.68
3,3,4598.6,acceleration,848.5,12857,58.44,2.476,8.0,117,4.618,1.222,1,1,0x0000,success,,0.68
3,3,4599.6,acceleration,886.1,14357,65.26,2.714,7.5,131,5.157,1.414,1,1,0x0000,success,,0.68
3,3,4600.6,acceleration,945.1,15682,71.28,2.928,7.5,143,5.624,1.51,1,1,0x0000,success,,0.68
3,3,4601.6,acceleration,936.3,16687,75.85,3.224,7.1,152,5.966,1.226,1,1,0x0000,success,,0.68
3,3,4602.6,acceleration,940.4,17431,79.23,3.31,7.3,159,6.27,1.452,1,1,0x0000,success,,0.68
3,3,4603.6,acceleration,946.0,18275,83.07,3.487,7.9,167,6.486,1.575,1,1,0x0000,success,,0.68
3,3,4604.6,acceleration,933.9,18777,85.35,3.534,7.5,171,6.732,4.939,1,1,0x0000,success,,0.68
3,3,4605.6,acceleration,919.9,19164,87.11,3.647,8.1,175,6.859,1.565,1,1,0x0000,success,,0.68
3,3,4606.6,acceleration,911.4,19466,88.48,3.722,7.6,178,6.938,1.29,1,1,0x0000,success,,0.68
3,3,4607.6,acceleration,893.0,19569,88.95,3.711,8.0,179,6.95,1.595,1,1,0x0000,success,,0.68
3,3,4608.6,acceleration,901.7,19903,90.47,3.776,7.8,182,7.086,1.677,1,1,0x0000,success,,0.68
3,3,4609.6,acceleration,916.0,19994,90.88,3.806,7.4,183,7.207,1.552,1,1,0x0000,success,,0.68
3,3,4610.6,acceleration,913.1,19921,90.55,3.768,6.8,182,7.096,1.681,1,1,0x0000,success,,0.68
3,3,4611.6,self-sustaining,897.3,20185,91.75,3.843,7.7,184,7.21,1.724,1,1,0x0000,success,,0.68
3,3,4612.6,self-sustaining,904.1,20262,92.1,3.827,7.8,185,7.143,1.775,1,1,0x0000,success,,0.68
3,3,4613.6,self-sustaining,905.6,20163,91.65,3.853,7.4,184,7.371,1.58,1,1,0x0000,success,,0.68
3,3,4614.6,self-sustaining,908.8,20214,91.88,3.851,8.3,185,7.29,1.895,1,1,0x0000,success,,0.68
3,3,4615.6,self-sustaining,895.6,20198,91.81,3.868,7.6,184,7.162,1.581,1,1,0x0000,success,,0.68
3,3,4616.6,self-sustaining,905.7,20247,92.03,3.895,7.0,185,7.263,1.553,1,1,0x0000,success,,0.68
3,3,4617.6,self-sustaining,883.6,20128,91.49,3.839,7.5,184,7.149,1.716,1,1,0x0000,success,,0.68
3,3,4618.6,self-sustaining,909.0,20170,91.68,3.85,7.8,184,7.124,2.009,1,1,0x0000,success,,0.68
3,3,4619.6,self-sustaining,902.8,20361,92.55,3.879,7.9,186,7.258,1.732,1,1,0x0000,success,,0.68
3,3,4620.6,self-sustaining,885.8,20229,91.95,3.883,8.1,185,7.223,1.658,1,1,0x0000,success,,0.68
3,3,4621.6,self-sustaining,907.9,20348,92.49,3.909,8.1,186,7.389,1.726,1,1,0x0000,success,,0.68
3,3,4622.6,self-sustaining,873.0,20038,91.08,3.801,7.3,183,7.154,1.518,1,1,0x0000,success,,0.68
3,3,4623.6,self-sustaining,912.9,20343,92.47,3.861,7.2,186,7.309,1.702,1,1,0x0000,success,,0.68
3,3,4624.6,self-sustaining,879.9,20211,91.87,3.844,7.8,185,7.335,1.739,1,1,0x0000,success,,0.68
3,3,4625.4,self-sustaining,895.3,20088,91.31,3.854,7.5,183,7.226,1.692,1,1,0x0000,success,,0.68
3,4,6921.3,cranking,168.2,22,0.1,1.0,6.1,0,0.0,0.232,1,1,0x0000,success,,1.019
3,4,6922.3,cranking,181.8,46,0.21,1.01,6.5,0,0.046,0.338,1,1,0x0000,success,,1.019
3,4,6923.3,cranking,194.8,251,1.14,1.0,6.4,2,0.171,0.515,1,1,0x0000,success,,1.019
3,4,6924.3,cranking,201.4,660,3.0,1.02,5.9,6,0.238,0.208,1,1,0x0000,success,,1.019
3,4,6925.3,cranking,207.2,1252,5.69,1.083,6.6,11,0.397,0.391,1,1,0x0000,success,,1.019
3,4,6926.3,cranking,254.3,2083,9.47,1.088,7.1,19,0.724,0.35,1,1,0x0000,success,,1.019
3,4,6927.3,cranking,286.0,3098,14.08,1.158,6.7,28,1.089,0.641,1,1,0x0000,success,,1.019
3,4,6928.3,light-up,331.0,4215,19.16,1.307,6.2,38,1.539,0.34,1,1,0x0000,success,,1.019
3,4,6929.3,light-up,363.4,5436,24.71,1.457,6.6,49,1.931,0.598,1,1,0x0000,success,,1.019
3,4,6930.3,light-up,415.0,6637,30.17,1.571,6.1,60,2.402,0.662,1,1,0x0000,success,,1.019
3,4,6931.3,light-up,461.1,7819,35.54,1.715,5.9,71,2.852,0.707,1,1,0x0000,success,,1.019
3,4,6932.3,light-up,499.9,9231,41.96,1.904,6.7,84,3.293,0.799,1,1,0x0000,success,,1.019
3,4,6933.3,light-up,610.0,10373,47.15,2.079,5.6,94,3.551,1.227,1,1,0x0000,success,,1.019
3,4,6934.3,acceleration,762.4,11548,52.49,2.292,6.1,105,4.141,0.951,1,1,0x0000,success,,1.019
3,4,6935.3,acceleration,855.8,13147,59.76,2.514,5.9,120,4.687,1.193,1,1,0x0000,success,,1.019
3,4,6936.3,acceleration,910.7,14659,66.63,2.827,6.6,134,5.219,1.381,1,1,0x0000,success,,1.019
3,4,6937.3,acceleration,917.1,15939,72.45,3.022,6.2,145,5.636,1.634,1,1,0x0000,success,,1.019
3,4,6938.3,acceleration,985.1,16854,76.61,3.205,6.6,154,6.085,1.337,1,1,0x0000,success,,1.019
3,4,6939.3,acceleration,955.9,17758,80.72,3.392,6.7,162,6.336,1.528,1,1,0x0000,success,,1.019
3,4,6940.3,acceleration,952.3,18590,84.5,3.551,6.1,170,6.61,1.663,1,1,0x0000,success,,1.019
3,4,6941.3,acceleration,935.5,18975,86.25,3.611,6.7,173,6.787,1.77,1,1,0x0000,success,,1.019
3,4,6942.3,acceleration,937.5,19261,87.55,3.661,6.1,176,6.927,1.639,1,1,0x0000,success,,1.019
3,4,6943.3,acceleration,910.9,19558,88.9,3.679,7.9,179,6.972,1.513,1,1,0x0000,success,,1.019
3,4,6944.3,acceleration,914.4,19908,90.49,3.786,7.0,182,7.119,1.66,1,1,0x0000,success,,1.019
3,4,6945.3,acceleration,913.9,19987,90.85,3.758,5.7,183,7.224,1.727,1,1,0x0000,success,,1.019
3,4,6946.3,acceleration,912.6,20066,91.21,3.773,6.8,183,7.183,1.615,1,1,0x0000,success,,1.019
3,4,6947.3,acceleration,903.6,20093,91.33,3.833,6.4,183,7.14,1.669,1,1,0x0000,success,,1.019
3,4,6948.3,self-sustaining,887.1,20099,91.36,3.818,6.4,184,7.167,1.611,1,1,0x0000,success,,1.019
3,4,6949.3,self-sustaining,916.6,20214,91.88,3.864,6.1,185,7.248,1.624,1,1,0x0000,success,,1.019
3,4,6950.3,self-sustaining,889.7,20046,91.12,3.816,6.6,183,7.375,1.705,1,1,0x0000,success,,1.019
3,4,6951.3,self-sustaining,911.0,20321,92.37,3.897,4.9,186,7.35,1.608,1,1,0x0000,success,,1.019
3,4,6952.3,self-sustaining,886.4,20057,91.17,3.822,7.0,183,7.231,1.599,1,1,0x0000,success,,1.019
3,4,6953.3,self-sustaining,889.3,20308,92.31,3.907,6.2,185,7.355,1.582,1,1,0x0000,success,,1.019
3,4,6954.3,self-sustaining,897.0,20176,91.71,3.812,6.6,184,7.361,1.625,1,1,0x0000,success,,1.019
3,4,6955.3,self-sustaining,900.2,20192,91.78,3.833,5.5,184,7.34,1.818,1,1,0x0000,success,,1.019
3,4,6956.3,self-sustaining,940.7,20451,92.96,3.942,6.8,187,7.476,1.632,1,1,0x0000,success,,1.019
3,4,6957.3,self-sustaining,895.9,20271,92.14,3.875,6.9,185,7.28,1.747,1,1,0x0000,success,,1.019
3,4,6958.3,self-sustaining,901.5,20229,91.95,3.844,6.7,185,7.266,1.831,1,1,0x0000,success,,1.019
3,4,6959.3,self-sustaining,907.5,20343,92.47,3.857,6.1,186,7.399,1.75,1,1,0x0000,success,,1.019
3,4,6960.3,self-sustaining,904.5,20214,91.88,3.82,6.4,185,7.176,1.693,1,1,0x0000,success,,1.019
3,4,6961.3,self-sustaining,900.0,20427,92.85,3.897,5.7,187,7.341,1.866,1,1,0x0000,success,,1.019
3,4,6961.3,self-sustaining,907.8,20207,91.85,3.87,6.6,185,7.294,1.659,1,1,0x0000,success,,1.019
3,5,8109.1,cranking,191.3,0,0.0,1.0,7.2,0,0.0,0.165,1,1,0x0000,success,,1.359
3,5,8110.1,cranking,190.7,29,0.13,1.029,7.5,0,0.02,0.209,1,1,0x0000,success,,1.359
3,5,8111.1,cranking,190.2,418,1.9,1.006,6.6,3,0.226,0.206,1,1,0x0000,success,,1.359
3,5,8112.1,cranking,192.4,766,3.48,1.06,6.3,7,0.197,0.135,1,1,0x0000,success,,1.359
3,5,8113.1,cranking,235.2,1540,7.0,1.071,6.9,14,0.624,0.149,1,1,0x0000,success,,1.359
3,5,8114.1,cranking,270.4,2372,10.78,1.142,6.9,21,0.822,0.562,1,1,0x0000,success,,1.359
3,5,8115.1,light-up,287.0,3443,15.65,1.251,7.0,31,1.345,0.488,1,1,0x0000,success,,1.359
3,5,8116.1,light-up,353.1,4763,21.65,1.371,6.4,43,1.685,0.562,1,1,0x0000,success,,1.359
3,5,8117.1,light-up,411.8,6028,27.4,1.481,6.9,55,2.099,0.65,1,1,0x0000,success,,1.359
3,5,8118.1,light-up,415.7,7348,33.4,1.652,7.3,67,2.667,0.769,1,1,0x0000,success,,1.359
3,5,8119.1,light-up,487.2,8741,39.73,1.872,7.2,80,3.267,0.798,1,1,0x0000,success,,1.359
3,5,8120.1,light-up,570.8,9990,45.41,2.016,7.4,91,3.527,0.887,1,1,0x0000,success,,1.359
3,5,8121.1,light-up,718.1,11273,51.24,2.232,7.0,103,4.085,0.956,1,1,0x0000,success,,1.359
3,5,8122.1,acceleration,853.6,13088,59.49,2.539,7.6,119,4.613,1.257,1,1,0x0000,success,,1.359
3,5,8123.1,acceleration,904.2,14643,66.56,2.779,7.3,134,5.255,1.276,1,1,0x0000,success,,1.359
3,5,8124.1,acceleration,924.9,15820,71.91,3.007,6.1,144,5.644,1.362,1,1,0x0000,success,,1.359
3,5,8125.1,acceleration,949.3,16980,77.18,3.183,6.9,155,6.117,1.448,1,1,0x0000,success,,1.359
3,5,8126.1,acceleration,956.6,17939,81.54,3.42,7.1,164,6.549,1.746,1,1,0x0000,success,,1.359
3,5,8127.1,acceleration,940.2,18539,84.27,3.527,6.9,169,6.586,1.747,1,1,0x0000,success,,1.359
3,5,8128.1,acceleration,931.4,19078,86.72,3.586,7.2,174,6.823,1.649,1,1,0x0000,success,,1.359
3,5,8129.1,acceleration,932.7,19393,88.15,3.696,7.4,177,7.107,1.631,1,1,0x0000,success,,1.359
3,5,8130.1,acceleration,918.9,19712,89.6,3.723,6.7,180,7.146,1.733,1,1,0x0000,success,,1.359
3,5,8131.1,acceleration,913.1,19842,90.19,3.723,6.9,181,7.135,1.934,1,1,0x0000,success,,1.359
3,5,8132.1,acceleration,899.5,19923,90.56,3.802,7.2,182,7.143,1.778,1,1,0x0000,success,,1.359
3,5,8133.1,acceleration,879.3,20031,91.05,3.806,7.7,183,7.166,1.94,1,1,0x0000,success,,1.359
3,5,8134.1,self-sustaining,899.3,20029,91.04,3.809,7.2,183,7.146,1.637,1,1,0x0000,success,,1.359
3,5,8135.1,self-sustaining,909.8,20266,92.12,3.869,7.8,185,7.295,1.716,1,1,0x0000,success,,1.359
3,5,8136.1,self-sustaining,894.8,20130,91.5,3.812,7.7,184,7.221,1.814,1,1,0x0000,success,,1.359
3,5,8137.1,self-sustaining,898.8,20262,92.1,3.876,6.9,185,7.118,1.678,1,1,0x0000,success,,1.359
3,5,8138.1,self-sustaining,896.2,20027,91.03,3.826,7.2,183,7.155,1.719,1,1,0x0000,success,,1.359
3,5,8139.1,self-sustaining,885.8,20253,92.06,3.85,7.7,185,7.308,1.743,1,1,0x0000,success,,1.359
3,5,8140.1,self-sustaining,891.3,20086,91.3,3.854,7.1,183,7.292,1.653,1,1,0x0000,success,,1.359
3,5,8141.1,self-sustaining,883.1,20090,91.32,3.825,7.3,183,7.176,1.897,1,1,0x0000,success,,1.359
3,5,8142.1,self-sustaining,891.7,20106,91.39,3.824,6.9,184,7.118,1.557,1,1,0x0000,success,,1.359
3,5,8143.1,self-sustaining,894.7,20209,91.86,3.863,7.1,185,7.276,1.786,1,1,0x0000,success,,1.359
3,5,8144.1,self-sustaining,900.1,20273,92.15,3.834,7.4,185,7.384,1.767,1,1,0x0000,success,,1.359
3,5,8145.1,self-sustaining,892.6,20251,92.05,3.863,7.3,185,7.243,1.774,1,1,0x0000,success,,1.359
3,5,8146.1,self-sustaining,911.8,20306,92.3,3.88,7.3,185,7.268,1.581,1,1,0x0000,success,,1.359
3,5,8146.7,self-sustaining,907.9,20253,92.06,3.838,7.7,185,7.375,1.708,1,1,0x0000,success,,1.359
3,6,9859.8,cranking,175.0,0,0.0,1.0,9.5,0,0.063,0.095,1,1,0x0000,success,,1.699
3,6,9860.8,cranking,172.2,125,0.57,1.0,9.4,1,0.173,0.333,1,1,0x0000,success,,1.699
3,6,9861.8,cranking,189.2,271,1.23,1.011,9.5,2,0.083,0.176,1,1,0x0000,success,,1.699
3,6,9862.8,cranking,205.6,803,3.65,1.043,9.8,7,0.356,0.433,1,1,0x0000,success,,1.699
3,6,9863.8,cranking,223.5,1406,6.39,1.075,9.4,12,0.452,0.488,1,1,0x0000,success,,1.699
3,6,9864.8,cranking,269.9,2323,10.56,1.137,8.6,21,0.745,0.384,1,1,0x0000,success,,1.699
3,6,9865.8,light-up,298.1,3617,16.44,1.26,9.3,33,1.294,0.381,1,1,0x0000,success,,1.699
3,6,9866.8,light-up,330.0,4844,22.02,1.347,9.3,44,1.706,0.645,1,1,0x0000,success,,1.699
3,6,9867.8,light-up,389.3,6037,27.44,1.51,9.8,55,2.175,0.533,1,1,0x0000,success,,1.699
3,6,9868.8,light-up,453.9,7509,34.13,1.697,9.2,68,2.629,0.816,1,1,0x0000,success,,1.699
3,6,9869.8,light-up,486.4,8655,39.34,1.883,8.8,79,3.081,0.768,1,1,0x0000,success,,1.699
3,6,9870.8,light-up,572.8,10039,45.63,2.066,9.6,91,3.531,0.843,1,1,0x0000,success,,1.699
3,6,9871.8,acceleration,716.8,11286,51.3,2.239,9.1,103,3.88,1.11,1,1,0x0000,success,,1.699
3,6,9872.8,acceleration,856.6,13075,59.43,2.542,10.2,119,4.68,1.007,1,1,0x0000,success,,1.699
3,6,9873.8,acceleration,908.7,14566,66.21,2.778,9.6,133,5.29,1.404,1,1,0x0000,success,,1.699
3,6,9874.8,acceleration,930.8,16018,72.81,3.036,9.3,146,5.786,1.295,1,1,0x0000,success,,1.699
3,6,9875.8,acceleration,936.4,17145,77.93,3.223,9.6,156,6.061,1.296,1,1,0x0000,success,,1.699
3,6,9876.8,acceleration,947.0,17906,81.39,3.376,9.7,163,6.506,1.599,1,1,0x0000,success,,1.699
3,6,9877.8,acceleration,942.0,18634,84.7,3.544,9.2,170,6.608,1.609,1,1,0x0000,success,,1.699
3,6,9878.8,acceleration,937.0,19065,86.66,3.683,9.0,174,7.025,1.514,1,1,0x0000,success,,1.699
3,6,9879.8,acceleration,922.2,19494,88.61,3.656,9.3,178,7.079,1.786,1,1,0x0000,success,,1.699
3,6,9880.8,acceleration,901.5,19604,89.11,3.746,9.3,179,6.994,1.693,1,1,0x0000,success,,1.699
3,6,9881.8,acceleration,909.1,19974,90.79,3.749,8.8,182,7.155,1.539,1,1,0x0000,success,,1.699
3,6,9882.8,acceleration,904.2,20134,91.52,3.856,9.6,184,7.322,1.64,1,1,0x0000,success,,1.699
