flight_id,cycle_num,ts,phase,jpt1,ngg_rpm,ngg_pct,p2p1,oat,stepper_pos,fuel_flow_kgh,vibration,secu_healthy,bit_pass,mil_bus_word,status,fault_reason,flight_hour
4,1,16.0,acceleration,929.8,14947,67.94,2.882,8.7,136,5.341,1.244,0,0,0x0410,degraded,sensor-drift,0.0
4,1,17.0,acceleration,922.3,16207,73.67,3.046,8.4,148,5.862,1.189,0,0,0x0410,degraded,sensor-drift,0.0
4,1,18.0,acceleration,945.8,17211,78.23,3.308,7.7,157,6.171,1.626,0,0,0x0410,degraded,sensor-drift,0.0
4,1,19.0,acceleration,946.2,17831,81.05,3.4,8.4,163,6.429,1.512,0,0,0x0410,degraded,sensor-drift,0.0
4,1,20.0,acceleration,929.3,18337,83.35,3.51,8.7,167,6.567,1.621,0,0,0x0410,degraded,sensor-drift,0.0
4,1,21.0,acceleration,925.0,18962,86.19,3.6,9.1,173,6.742,1.488,0,0,0x0410,degraded,sensor-drift,0.0
4,1,22.0,acceleration,930.3,19323,87.83,3.684,8.4,176,6.845,1.404,0,0,0x0410,degraded,sensor-drift,0.0
4,1,23.0,acceleration,910.0,19485,88.57,3.725,8.7,178,6.919,1.504,0,0,0x0410,degraded,sensor-drift,0.0
4,1,24.0,acceleration,906.2,19716,89.62,3.761,8.6,180,7.206,1.745,0,0,0x0410,degraded,sensor-drift,0.0
4,1,25.0,acceleration,900.6,19899,90.45,3.826,9.0,182,7.237,1.553,0,0,0x0410,degraded,sensor-drift,0.0
4,1,26.0,acceleration,917.9,20016,90.98,3.816,8.6,183,7.159,1.782,0,0,0x0410,degraded,sensor-drift,0.0
4,1,27.0,acceleration,908.9,20119,91.45,3.846,8.8,184,7.24,1.636,0,0,0x0410,degraded,sensor-drift,0.0
4,1,28.0,self-sustaining,902.1,20216,91.89,3.87,7.8,185,7.332,1.808,0,0,0x0410,degraded,sensor-drift,0.0
4,1,29.0,self-sustaining,909.0,20286,92.21,3.876,9.2,185,7.36,1.726,0,0,0x0410,degraded,sensor-drift,0.0
4,1,30.0,self-sustaining,899.7,20282,92.19,3.859,8.8,185,7.363,1.599,0,0,0x0410,degraded,sensor-drift,0.0
4,1,31.0,self-sustaining,906.1,20035,91.07,3.862,8.4,183,7.223,1.621,0,0,0x0410,degraded,sensor-drift,0.0
4,1,32.0,self-sustaining,911.8,20332,92.42,3.86,8.3,186,7.34,1.725,0,0,0x0410,degraded,sensor-drift,0.0
4,1,33.0,self-sustaining,884.9,20302,92.28,3.886,9.1,185,7.312,1.736,0,0,0x0410,degraded,sensor-drift,0.0
4,1,34.0,self-sustaining,875.2,19538,88.81,3.693,8.4,178,6.984,1.745,0,0,0x0410,degraded,sensor-drift,0.0
4,1,35.0,self-sustaining,883.0,19494,88.61,3.709,8.6,178,7.002,1.512,0,0,0x0410,degraded,sensor-drift,0.0
4,1,36.0,self-sustaining,909.1,20264,92.11,3.892,9.5,185,7.281,1.538,0,0,0x0410,degraded,sensor-drift,0.0
4,1,37.0,self-sustaining,896.0,20200,91.82,3.833,9.4,184,7.282,1.759,0,0,0x0410,degraded,sensor-drift,0.0
4,1,38.0,self-sustaining,902.1,20401,92.73,3.9,8.3,186,7.359,1.739,0,0,0x0410,degraded,sensor-drift,0.0
4,1,39.0,self-sustaining,924.1,20205,91.84,3.855,8.7,185,7.222,1.702,0,0,0x0410,degraded,sensor-drift,0.0
4,1,40.0,self-sustaining,898.2,20284,92.2,3.833,8.9,185,7.261,1.789,0,0,0x0410,degraded,sensor-drift,0.0
4,1,41.0,self-sustaining,914.0,20203,91.83,3.85,8.8,184,7.25,1.789,0,0,0x0410,degraded,sensor-drift,0.0
4,1,41.9,self-sustaining,909.8,20207,91.85,3.903,8.8,185,7.198,1.613,0,0,0x0410,degraded,sensor-drift,0.0
4,2,974.7,cranking,177.7,0,0.0,1.0,5.2,0,0.051,0.192,1,1,0x0000,success,,0.312
4,2,975.7,cranking,173.5,4,0.02,1.0,4.9,0,0.052,0.413,1,1,0x0000,success,,0.312
4,2,976.7,cranking,200.9,301,1.37,1.029,5.0,2,0.089,0.046,1,1,0x0000,success,,0.312
4,2,977.7,cranking,203.6,851,3.87,1.059,4.3,7,0.397,0.225,1,1,0x0000,success,,0.312
4,2,978.7,cranking,242.4,1239,5.63,1.069,5.4,11,0.327,0.109,1,1,0x0000,success,,0.312
4,2,979.7,cranking,250.5,2101,9.55,1.112,5.5,19,0.802,0.213,1,1,0x0000,success,,0.312
4,2,980.7,light-up,290.5,3124,14.2,1.205,5.1,28,1.062,0.476,1,1,0x0000,success,,0.312
4,2,981.7,light-up,326.2,4420,20.09,1.314,4.8,40,1.579,0.498,1,1,0x0000,success,,0.312
4,2,982.7,light-up,373.4,5625,25.57,1.463,5.3,51,1.96,0.619,1,1,0x0000,success,,0.312
4,2,983.7,light-up,421.8,6882,31.28,1.648,4.9,63,2.486,0.86,1,1,0x0000,success,,0.312
4,2,984.7,light-up,483.2,8153,37.06,1.794,5.0,74,2.952,0.665,1,1,0x0000,success,,0.312
4,2,985.7,light-up,569.3,9574,43.52,1.991,5.6,87,3.431,0.923,1,1,0x0000,success,,0.312
4,2,986.7,light-up,645.8,10657,48.44,2.129,5.0,97,3.803,0.814,1,1,0x0000,success,,0.312
4,2,987.7,acceleration,798.5,12111,55.05,2.389,5.2,110,4.317,1.013,1,1,0x0000,success,,0.312
4,2,988.7,acceleration,879.5,13697,62.26,2.611,4.4,125,5.0,1.191,1,1,0x0000,success,,0.312
4,2,989.7,acceleration,917.2,15013,68.24,2.937,5.1,137,5.421,1.363,1,1,0x0000,success,,0.312
4,2,990.7,acceleration,932.3,16346,74.3,3.054,4.9,149,5.715,1.225,1,1,0x0000,success,,0.312
4,2,991.7,acceleration,949.4,17437,79.26,3.336,3.9,159,6.236,1.609,1,1,0x0000,success,,0.312
4,2,992.7,acceleration,937.3,18058,82.08,3.379,4.8,165,6.555,1.532,1,1,0x0000,success,,0.312
4,2,993.7,acceleration,933.0,18581,84.46,3.463,5.3,170,6.589,1.523,1,1,0x0000,success,,0.312
4,2,994.7,acceleration,912.2,19100,86.82,3.653,4.7,174,6.854,1.856,1,1,0x0000,success,,0.312
4,2,995.7,acceleration,922.8,19371,88.05,3.668,5.0,177,6.912,1.845,1,1,0x0000,success,,0.312
4,2,996.7,acceleration,916.8,19820,90.09,3.776,4.7,181,7.208,1.592,1,1,0x0000,success,,0.312
4,2,997.7,acceleration,912.6,19945,90.66,3.855,5.2,182,7.273,1.687,1,1,0x0000,success,,0.312
4,2,998.7,acceleration,901.5,20042,91.1,3.809,4.4,183,7.145,1.692,1,1,0x0000,success,,0.312
4,2,999.7,acceleration,895.0,20031,91.05,3.83,5.5,183,7.18,1.559,1,1,0x0000,success,,0.312
4,2,1000.7,self-sustaining,914.5,20266,92.12,3.874,4.6,185,7.224,1.78,1,1,0x0000,success,,0.312
4,2,1001.7,self-sustaining,898.2,20009,90.95,3.813,5.2,183,7.194,1.527,1,1,0x0000,success,,0.312
4,2,1002.7,self-sustaining,899.5,20082,91.28,3.823,4.2,183,7.18,1.763,1,1,0x0000,success,,0.312
4,2,1003.7,self-sustaining,898.9,20189,91.77,3.848,4.9,184,7.174,1.57,1,1,0x0000,success,,0.312
4,2,1004.7,self-sustaining,922.3,20469,93.04,3.905,4.5,187,7.349,1.889,1,1,0x0000,success,,0.312
4,2,1005.7,self-sustaining,898.2,20115,91.43,3.826,5.0,184,7.133,1.803,1,1,0x0000,success,,0.312
4,2,1006.7,self-sustaining,910.3,20374,92.61,3.855,5.2,186,7.339,1.738,1,1,0x0000,success,,0.312
4,2,1007.7,self-sustaining,909.1,20137,91.53,3.855,4.5,184,7.43,1.742,1,1,0x0000,success,,0.312
4,2,1008.7,self-sustaining,922.4,20200,91.82,3.852,5.7,184,7.296,1.645,1,1,0x0000,success,,0.312
4,2,1009.7,self-sustaining,908.2,20302,92.28,3.864,5.6,185,7.243,1.636,1,1,0x0000,success,,0.312
4,2,1010.7,self-sustaining,897.2,20244,92.02,3.856,5.1,185,7.317,1.709,1,1,0x0000,success,,0.312
4,2,1011.7,self-sustaining,923.3,20233,91.97,3.872,5.4,185,7.338,1.647,1,1,0x0000,success,,0.312
4,2,1012.7,self-sustaining,898.6,20288,92.22,3.851,5.0,185,7.246,1.679,1,1,0x0000,success,,0.312
4,2,1013.7,self-sustaining,911.9,20319,92.36,3.868,5.3,186,7.239,1.55,1,1,0x0000,success,,0.312
4,2,1013.9,self-sustaining,901.5,20269,92.13,3.872,5.1,185,7.227,1.85,1,1,0x0000,success,,0.312
4,3,3484.3,cranking,226.4,22,0.1,1.031,10.6,0,0.0,0.173,1,1,0x0000,success,,0.625
4,3,3485.3,cranking,172.8,161,0.73,1.013,11.1,1,0.084,0.165,1,1,0x0000,success,,0.625
4,3,3486.3,cranking,180.9,176,0.8,1.0,11.2,1,0.163,0.163,1,1,0x0000,success,,0.625
4,3,3487.3,cranking,187.0,675,3.07,1.004,10.3,6,0.304,0.261,1,1,0x0000,success,,0.625
4,3,3488.3,cranking,219.6,1137,5.17,1.042,10.3,10,0.448,0.266,1,1,0x0000,success,,0.625
4,3,3489.3,cranking,238.6,1841,8.37,1.072,10.1,16,0.642,0.186,1,1,0x0000,success,,0.625
4,3,3490.3,cranking,273.5,2697,12.26,1.2,10.7,24,0.986,0.364,1,1,0x0000,success,,0.625
4,3,3491.3,light-up,300.5,3861,17.55,1.263,11.7,35,1.379,0.69,1,1,0x0000,success,,0.625
4,3,3492.3,light-up,346.4,5034,22.88,1.37,11.0,46,1.787,0.618,1,1,0x0000,success,,0.625
4,3,3493.3,light-up,387.4,6059,27.54,1.477,10.9,55,2.297,0.749,1,1,0x0000,success,,0.625
4,3,3494.3,light-up,442.4,7372,33.51,1.648,10.0,67,2.702,0.861,1,1,0x0000,success,,0.625
4,3,3495.3,light-up,483.6,8501,38.64,1.824,10.8,77,2.967,0.587,1,1,0x0000,success,,0.625
4,3,3496.3,light-up,553.7,9656,43.89,1.973,10.7,88,3.577,0.927,1,1,0x0000,success,,0.625
4,3,3497.3,light-up,681.2,10855,49.34,2.167,10.6,99,3.865,1.004,1,1,0x0000,success,,0.625
4,3,3498.3,acceleration,813.7,12214,55.52,2.422,11.0,111,4.416,1.199,1,1,0x0000,success,,0.625
4,3,3499.3,acceleration,864.4,13581,61.73,2.624,10.2,124,4.867,1.294,1,1,0x0000,success,,0.625
4,3,3500.3,acceleration,940.0,14967,68.03,2.857,10.7,137,5.478,1.33,1,1,0x0000,success,,0.625
4,3,3501.3,acceleration,942.4,16236,73.8,3.117,10.4,148,5.849,1.462,1,1,0x0000,success,,0.625
4,3,3502.3,acceleration,936.0,17096,77.71,3.227,10.1,156,6.188,1.566,1,1,0x0000,success,,0.625
4,3,3503.3,acceleration,939.1,17945,81.57,3.401,10.5,164,6.416,1.637,1,1,0x0000,success,,0.625
4,3,3504.3,acceleration,935.1,18570,84.41,3.541,11.4,170,6.744,1.677,1,1,0x0000,success,,0.625
4,3,3505.3,acceleration,931.8,19019,86.45,3.643,10.9,174,6.928,1.54,1,1,0x0000,success,,0.625
4,3,3506.3,acceleration,924.7,19424,88.29,3.674,10.9,177,6.948,1.601,1,1,0x0000,success,,0.625
4,3,3507.3,acceleration,923.3,19444,88.38,3.666,10.5,178,7.032,1.649,1,1,0x0000,success,,0.625
4,3,3508.3,acceleration,909.8,19730,89.68,3.773,10.7,180,7.124,1.867,1,1,0x0000,success,,0.625
4,3,3509.3,acceleration,896.7,19862,90.28,3.776,10.0,181,7.147,1.759,1,1,0x0000,success,,0.625
4,3,3510.3,acceleration,911.1,20119,91.45,3.837,10.9,184,7.254,1.696,1,1,0x0000,success,,0.625
4,3,3511.3,acceleration,896.9,20176,91.71,3.778,10.7,184,7.125,1.704,1,1,0x0000,success,,0.625
4,3,3512.3,self-sustaining,904.1,20016,90.98,3.85,11.1,183,7.1,1.377,1,1,0x0000,success,,0.625
4,3,3513.3,self-sustaining,898.7,20066,91.21,3.804,10.8,183,7.201,1.819,1,1,0x0000,success,,0.625
4,3,3514.3,self-sustaining,900.6,20183,91.74,3.845,10.8,184,7.209,1.677,1,1,0x0000,success,,0.625
4,3,3515.3,self-sustaining,899.3,20185,91.75,3.86,11.1,184,7.248,1.682,1,1,0x0000,success,,0.625
4,3,3516.3,self-sustaining,891.3,20132,91.51,3.86,11.0,184,7.314,1.66,1,1,0x0000,success,,0.625
4,3,3517.3,self-sustaining,894.7,20273,92.15,3.819,10.8,185,7.271,1.804,1,1,0x0000,success,,0.625
4,3,3518.3,self-sustaining,896.0,20220,91.91,3.839,11.3,185,7.25,1.598,1,1,0x0000,success,,0.625
4,3,3519.3,self-sustaining,901.2,20209,91.86,3.847,10.6,185,7.353,1.776,1,1,0x0000,success,,0.625
4,3,3520.3,self-sustaining,890.5,20115,91.43,3.853,10.3,184,7.167,1.76,1,1,0x0000,success,,0.625
4,3,3521.3,self-sustaining,891.8,19928,90.58,3.795,10.6,182,7.156,1.734,1,1,0x0000,success,,0.625
4,3,3522.3,self-sustaining,911.3,20121,91.46,3.867,11.4,184,7.259,1.859,1,1,0x0000,success,,0.625
4,3,3523.3,self-sustaining,909.0,20181,91.73,3.851,10.3,184,7.249,1.751,1,1,0x0000,success,,0.625
4,3,3524.3,self-sustaining,899.1,20317,92.35,3.852,10.6,186,7.375,1.647,1,1,0x0000,success,,0.625
4,3,3525.3,self-sustaining,904.2,20238,91.99,3.872,10.7,185,7.236,1.826,1,1,0x0000,success,,0.625
4,3,3526.2,self-sustaining,902.8,20211,91.87,3.855,10.7,185,7.239,1.62,1,1,0x0000,success,,0.625
4,4,4666.1,cranking,174.4,26,0.12,1.0,7.2,0,0.001,0.096,1,1,0x0000,success,,0.937
4,4,4667.1,cranking,183.9,79,0.36,1.0,7.9,0,0.0,0.211,1,1,0x0000,success,,0.937
4,4,4668.1,cranking,195.4,306,1.39,1.006,7.1,2,0.09,0.185,1,1,0x0000,success,,0.937
4,4,4669.1,cranking,197.2,746,3.39,1.055,7.0,6,0.178,0.315,1,1,0x0000,success,,0.937
4,4,4670.1,cranking,220.8,1362,6.19,1.032,7.2,12,0.397,0.536,1,1,0x0000,success,,0.937
4,4,4671.1,cranking,250.3,2202,10.01,1.087,7.5,20,0.866,0.153,1,1,0x0000,success,,0.937
4,4,4672.1,light-up,301.8,3267,14.85,1.181,7.6,29,1.186,0.282,1,1,0x0000,success,,0.937
4,4,4673.1,light-up,338.8,4506,20.48,1.31,7.4,41,1.531,0.563,1,1,0x0000,success,,0.937
4,4,4674.1,light-up,384.1,5669,25.77,1.464,7.4,51,2.13,0.755,1,1,0x0000,success,,0.937
4,4,4675.1,light-up,428.0,6952,31.6,1.61,7.6,63,2.577,0.778,1,1,0x0000,success,,0.937
4,4,4676.1,light-up,470.1,8314,37.79,1.795,7.0,76,3.02,0.786,1,1,0x0000,success,,0.937
4,4,4677.1,light-up,549.7,9638,43.81,1.979,7.8,88,3.379,0.804,1,1,0x0000,success,,0.937
4,4,4678.1,light-up,691.3,10804,49.11,2.149,8.0,98,3.801,0.842,1,1,0x0000,success,,0.937
4,4,4679.1,acceleration,829.2,12302,55.92,2.398,7.5,112,4.434,1.167,1,1,0x0000,success,,0.937
4,4,4680.1,acceleration,886.1,13952,63.42,2.61,7.2,127,5.038,1.282,1,1,0x0000,success,,0.937
4,4,4681.1,acceleration,913.9,15367,69.85,2.937,7.5,140,5.496,1.461,1,1,0x0000,success,,0.937
4,4,4682.1,acceleration,952.4,16610,75.5,3.155,7.6,152,6.01,1.365,1,1,0x0000,success,,0.937
4,4,4683.1,acceleration,931.8,17523,79.65,3.302,6.9,160,6.306,1.504,1,1,0x0000,success,,0.937
4,4,4684.1,acceleration,952.3,18205,82.75,3.441,7.2,166,6.634,1.564,1,1,0x0000,success,,0.937
4,4,4685.1,acceleration,923.6,18777,85.35,3.597,7.1,171,6.698,1.574,1,1,0x0000,success,,0.937
4,4,4686.1,acceleration,932.6,19426,88.3,3.698,7.7,177,7.078,1.502,1,1,0x0000,success,,0.937
4,4,4687.1,acceleration,929.4,19527,88.76,3.69,6.8,178,6.997,1.598,1,1,0x0000,success,,0.937
4,4,4688.1,acceleration,900.0,19710,89.59,3.763,7.3,180,7.152,1.655,1,1,0x0000,success,,0.937
4,4,4689.1,acceleration,905.4,19785,89.93,3.784,7.2,181,7.169,1.604,1,1,0x0000,success,,0.937
4,4,4690.1,acceleration,890.7,19862,90.28,3.792,7.2,181,7.251,1.617,1,1,0x0000,success,,0.937
4,4,4691.1,acceleration,882.7,19983,90.83,3.759,6.9,182,7.183,1.612,1,1,0x0000,success,,0.937
4,4,4692.1,self-sustaining,896.3,20068,91.22,3.819,7.8,183,7.126,1.831,1,1,0x0000,success,,0.937
4,4,4693.1,self-sustaining,905.9,20231,91.96,3.82,8.1,185,7.318,1.648,1,1,0x0000,success,,0.937
4,4,4694.1,self-sustaining,895.3,20170,91.68,3.84,7.6,184,7.28,1.693,1,1,0x0000,success,,0.937
4,4,4695.1,self-sustaining,914.3,20324,92.38,3.862,7.3,186,7.354,1.712,1,1,0x0000,success,,0.937
4,4,4696.1,self-sustaining,905.6,20172,91.69,3.869,7.2,184,7.286,1.63,1,1,0x0000,success,,0.937
4,4,4697.1,self-sustaining,893.3,20315,92.34,3.873,7.3,186,7.324,1.656,1,1,0x0000,success,,0.937
4,4,4698.1,self-sustaining,907.9,20227,91.94,3.858,7.3,185,7.256,1.647,1,1,0x0000,success,,0.937
4,4,4699.1,self-sustaining,898.9,20266,92.12,3.865,7.8,185,7.169,1.708,1,1,0x0000,success,,0.937
4,4,4700.1,self-sustaining,892.9,20101,91.37,3.826,6.5,184,7.244,1.592,1,1,0x0000,success,,0.937
4,4,4701.1,self-sustaining,905.1,20222,91.92,3.833,7.5,185,7.221,1.612,1,1,0x0000,success,,0.937
4,4,4702.1,self-sustaining,899.2,20110,91.41,3.821,7.4,184,7.204,1.648,1,1,0x0000,success,,0.937
4,4,4703.1,self-sustaining,908.3,20236,91.98,3.869,7.4,185,7.134,1.685,1,1,0x0000,success,,0.937
4,4,4704.1,self-sustaining,892.4,20271,92.14,3.863,7.7,185,7.317,1.738,1,1,0x0000,success,,0.937
4,4,4704.7,self-sustaining,902.0,20295,92.25,3.894,7.4,185,7.337,1.704,1,1,0x0000,success,,0.937
4,5,6881.9,cranking,176.2,42,0.19,1.0,6.2,0,0.005,0.136,1,1,0x0000,success,,1.249
4,5,6882.9,cranking,178.5,59,0.27,1.039,5.6,0,0.138,0.346,1,1,0x0000,success,,1.249
4,5,6883.9,cranking,180.0,306,1.39,1.019,5.8,2,0.14,0.324,1,1,0x0000,success,,1.249
4,5,6884.9,cranking,196.5,865,3.93,1.057,5.5,7,0.376,0.087,1,1,0x0000,success,,1.249
4,5,6885.9,cranking,234.3,1593,7.24,1.053,5.4,14,0.581,0.242,1,1,0x0000,success,,1.249
4,5,6886.9,cranking,261.0,2429,11.04,1.167,6.1,22,0.874,0.492,1,1,0x0000,success,,1.249
4,5,6887.9,light-up,312.3,3802,17.28,1.279,6.0,34,1.477,0.476,1,1,0x0000,success,,1.249
4,5,6888.9,light-up,353.6,5218,23.72,1.391,5.4,47,1.825,0.681,1,1,0x0000,success,,1.249
4,5,6889.9,light-up,401.8,6527,29.67,1.53,5.4,59,2.341,0.569,1,1,0x0000,success,,1.249
4,5,6890.9,light-up,465.8,8048,36.58,1.748,5.5,73,2.877,0.7,1,1,0x0000,success,,1.249
4,5,6891.9,light-up,519.5,9330,42.41,1.927,5.4,85,3.333,0.972,1,1,0x0000,success,,1.249
4,5,6892.9,light-up,640.1,10639,48.36,2.122,6.7,97,3.868,0.964,1,1,0x0000,success,,1.249
4,5,6893.9,acceleration,817.1,12186,55.39,2.373,5.7,111,4.411,1.101,1,1,0x0000,success,,1.249
4,5,6894.9,acceleration,869.8,13913,63.24,2.694,5.6,127,5.13,1.203,1,1,0x0000,success,,1.249
4,5,6895.9,acceleration,890.3,14824,67.38,2.778,5.2,135,5.314,1.27,1,1,0x0000,success,,1.249
4,5,6896.9,acceleration,935.4,16590,75.41,3.182,5.8,151,5.889,1.346,1,1,0x0000,success,,1.249
4,5,6897.9,acceleration,1023.4,17752,80.69,3.387,5.3,162,6.405,1.443,1,1,0x0000,success,,1.249
4,5,6898.9,acceleration,935.6,18273,83.06,3.429,5.7,167,6.534,1.689,1,1,0x0000,success,,1.249
4,5,6899.9,acceleration,918.7,18924,86.02,3.494,6.0,173,6.736,1.557,1,1,0x0000,success,,1.249
4,5,6900.9,acceleration,936.7,19408,88.22,3.694,6.2,177,6.893,1.643,1,1,0x0000,success,,1.249
4,5,6901.9,acceleration,916.4,19637,89.26,3.753,5.3,179,6.975,1.599,1,1,0x0000,success,,1.249
4,5,6902.9,acceleration,896.5,19811,90.05,3.774,5.6,181,7.117,1.79,1,1,0x0000,success,,1.249
4,5,6903.9,acceleration,910.3,19800,90.0,3.847,5.9,181,7.01,1.702,1,1,0x0000,success,,1.249
4,5,6904.9,acceleration,885.0,20035,91.07,3.814,5.4,183,7.172,1.893,1,1,0x0000,success,,1.249
4,5,6905.9,self-sustaining,907.2,20277,92.17,3.837,5.1,185,7.322,1.88,1,1,0x0000,success,,1.249
4,5,6906.9,self-sustaining,902.1,20238,91.99,3.856,5.8,185,7.239,1.681,1,1,0x0000,success,,1.249
4,5,6907.9,self-sustaining,895.3,20231,91.96,3.867,6.2,185,7.343,1.708,1,1,0x0000,success,,1.249
4,5,6908.9,self-sustaining,909.0,20209,91.86,3.856,5.9,185,7.171,1.75,1,1,0x0000,success,,1.249
4,5,6909.9,self-sustaining,889.0,20154,91.61,3.827,5.7,184,7.297,1.453,1,1,0x0000,success,,1.249
4,5,6910.9,self-sustaining,906.4,20152,91.6,3.824,6.6,184,7.25,1.793,1,1,0x0000,success,,1.249
4,5,6911.9,self-sustaining,949.9,20240,92.0,3.821,5.8,185,7.336,1.776,1,1,0x0000,success,,1.249
4,5,6912.9,self-sustaining,901.8,20178,91.72,3.856,6.5,184,7.239,1.726,1,1,0x0000,success,,1.249
4,5,6913.9,self-sustaining,931.9,20486,93.12,3.923,5.7,187,7.33,1.673,1,1,0x0000,success,,1.249
4,5,6914.9,self-sustaining,898.1,20176,91.71,3.835,5.5,184,7.208,1.726,1,1,0x0000,success,,1.249
4,5,6915.9,self-sustaining,888.0,20255,92.07,3.846,5.9,185,7.282,1.787,1,1,0x0000,success,,1.249
4,5,6916.9,self-sustaining,913.2,20282,92.19,3.886,6.1,185,7.348,1.674,1,1,0x0000,success,,1.249
4,5,6917.8,self-sustaining,888.7,20156,91.62,3.866,6.4,184,7.276,1.52,1,1,0x0000,success,,1.249
4,6,9249.7,cranking,182.7,132,0.6,1.019,6.1,1,0.0,0.081,1,1,0x0000,success,,1.561
4,6,9250.7,cranking,182.1,68,0.31,1.021,6.2,0,0.0,0.328,1,1,0x0000,success,,1.561
4,6,9251.7,cranking,192.5,286,1.3,1.0,6.3,2,0.102,0.354,1,1,0x0000,success,,1.561
4,6,9252.7,cranking,193.2,636,2.89,1.049,6.0,5,0.215,0.356,1,1,0x0000,success,,1.561
4,6,9253.7,cranking,206.5,1159,5.27,1.047,6.4,10,0.484,0.154,1,1,0x0000,success,,1.561
4,6,9254.7,cranking,238.3,1826,8.3,1.101,6.2,16,0.607,0.297,1,1,0x0000,success,,1.561
4,6,9255.7,cranking,264.7,2581,11.73,1.184,5.8,23,0.953,0.261,1,1,0x0000,success,,1.561
4,6,9256.7,light-up,304.8,3597,16.35,1.228,6.0,32,1.236,0.27,1,1,0x0000,success,,1.561
4,6,9257.7,light-up,355.1,4882,22.19,1.368,6.2,44,1.6,0.714,1,1,0x0000,success,,1.561
4,6,9258.7,light-up,392.8,6087,27.67,1.516,6.5,55,2.123,0.672,1,1,0x0000,success,,1.561
4,6,9259.7,light-up,431.9,7029,31.95,1.613,5.9,64,2.476,0.748,1,1,0x0000,success,,1.561
4,6,9260.7,light-up,470.4,8257,37.53,1.79,5.5,75,2.964,0.785,1,1,0x0000,success,,1.561
4,6,9261.7,light-up,551.1,9548,43.4,1.935,7.5,87,3.377,0.992,1,1,0x0000,success,,1.561
4,6,9262.7,light-up,657.7,10613,48.24,2.149,6.4,97,3.749,1.024,1,1,0x0000,success,,1.561
4,6,9263.7,acceleration,778.7,11869,53.95,2.324,5.9,108,4.188,1.26,1,1,0x0000,success,,1.561
4,6,9264.7,acceleration,870.6,13312,60.51,2.578,6.1,121,4.761,1.078,1,1,0x0000,success,,1.561
4,6,9265.7,acceleration,910.5,14791,67.23,2.851,6.0,135,5.248,1.358,1,1,0x0000,success,,1.561
4,6,9266.7,acceleration,919.1,15930,72.41,3.01,6.9,145,5.626,1.439,1,1,0x0000,success,,1.561
4,6,9267.7,acceleration,936.4,16927,76.94,3.268,6.2,154,6.02,1.541,1,1,0x0000,success,,1.561
4,6,9268.7,acceleration,928.9,17655,80.25,3.329,5.4,161,6.318,1.543,1,1,0x0000,success,,1.561
4,6,9269.7,acceleration,958.1,18344,83.38,3.523,5.3,167,6.586,1.536,1,1,0x0000,success,,1.561
4,6,9270.7,acceleration,952.3,18880,85.82,3.568,5.6,172,6.672,1.565,1,1,0x0000,success,,1.561
4,6,9271.7,acceleration,920.4,19327,87.85,3.596,6.5,176,6.95,1.671,1,1,0x0000,success,,1.561
4,6,9272.7,acceleration,921.6,19633,89.24,3.774,5.9,179,7.058,1.624,1,1,0x0000,success,,1.561
