flight_id,cycle_num,ts,phase,jpt1,ngg_rpm,ngg_pct,p2p1,oat,stepper_pos,fuel_flow_kgh,vibration,secu_healthy,bit_pass,mil_bus_word,status,fault_reason,flight_hour
6,2,1784.5,self-sustaining,924.1,20286,92.21,3.863,8.5,185,7.336,1.632,1,1,0x0008,degraded,slow-light-up,0.372
6,2,1785.5,self-sustaining,910.4,20339,92.45,3.841,9.2,186,7.304,1.495,1,1,0x0008,degraded,slow-light-up,0.372
6,2,1786.5,self-sustaining,898.1,20238,91.99,3.859,8.9,185,7.206,1.809,1,1,0x0008,degraded,slow-light-up,0.372
6,2,1787.5,self-sustaining,910.3,20381,92.64,3.863,8.8,186,7.329,1.794,1,1,0x0008,degraded,slow-light-up,0.372
6,2,1788.5,self-sustaining,922.2,20205,91.84,3.8,9.0,185,7.258,1.741,1,1,0x0008,degraded,slow-light-up,0.372
6,2,1789.5,self-sustaining,912.5,20341,92.46,3.893,8.6,186,7.361,1.946,1,1,0x0008,degraded,slow-light-up,0.372
6,2,1790.5,self-sustaining,891.3,20156,91.62,3.838,8.7,184,7.236,1.728,1,1,0x0008,degraded,slow-light-up,0.372
6,2,1790.8,self-sustaining,920.6,20464,93.02,3.87,8.6,187,7.302,1.735,1,1,0x0008,degraded,slow-light-up,0.372
6,3,4029.2,cranking,178.3,0,0.0,1.012,4.8,0,0.0,0.258,1,1,0x0000,success,,0.745
6,3,4030.2,cranking,174.0,0,0.0,1.002,5.1,0,0.093,0.175,1,1,0x0000,success,,0.745
6,3,4031.2,cranking,189.6,295,1.34,1.0,4.5,2,0.021,0.32,1,1,0x0000,success,,0.745
6,3,4032.2,cranking,201.8,656,2.98,1.009,3.9,6,0.283,0.256,1,1,0x0000,success,,0.745
6,3,4033.2,cranking,241.7,1305,5.93,1.076,4.3,11,0.496,0.361,1,1,0x0000,success,,0.745
6,3,4034.2,cranking,247.8,2061,9.37,1.132,4.9,18,0.696,0.437,1,1,0x0000,success,,0.745
6,3,4035.2,light-up,295.8,3100,14.09,1.186,4.5,28,1.193,0.457,1,1,0x0000,success,,0.745
6,3,4036.2,light-up,315.3,4259,19.36,1.289,4.2,39,1.472,0.55,1,1,0x0000,success,,0.745
6,3,4037.2,light-up,373.8,5531,25.14,1.442,4.5,50,1.902,0.538,1,1,0x0000,success,,0.745
6,3,4038.2,light-up,435.9,6818,30.99,1.591,5.2,62,2.376,0.545,1,1,0x0000,success,,0.745
6,3,4039.2,light-up,470.6,7999,36.36,1.745,4.6,73,2.928,0.744,1,1,0x0000,success,,0.745
6,3,4040.2,light-up,513.2,9306,42.3,1.918,4.3,85,3.379,1.091,1,1,0x0000,success,,0.745
6,3,4041.2,light-up,639.4,10468,47.58,2.086,3.9,95,3.888,1.1,1,1,0x0000,success,,0.745
6,3,4042.2,acceleration,775.1,11893,54.06,2.287,4.8,108,4.298,1.075,1,1,0x0000,success,,0.745
6,3,4043.2,acceleration,851.1,13314,60.52,2.569,4.5,121,4.786,1.037,1,1,0x0000,success,,0.745
6,3,4044.2,acceleration,897.4,14740,67.0,2.77,5.0,134,5.385,1.184,1,1,0x0000,success,,0.745
6,3,4045.2,acceleration,992.9,16095,73.16,3.039,5.0,147,5.864,1.455,1,1,0x0000,success,,0.745
6,3,4046.2,acceleration,964.5,17032,77.42,3.249,4.5,155,6.023,1.261,1,1,0x0000,success,,0.745
6,3,4047.2,acceleration,945.5,17877,81.26,3.332,4.6,163,6.343,1.423,1,1,0x0000,success,,0.745
6,3,4048.2,acceleration,934.7,18605,84.57,3.501,5.3,170,6.704,1.49,1,1,0x0000,success,,0.745
6,3,4049.2,acceleration,922.3,19078,86.72,3.669,4.5,174,6.802,1.435,1,1,0x0000,success,,0.745
6,3,4050.2,acceleration,943.6,19373,88.06,3.638,4.5,177,6.928,1.617,1,1,0x0000,success,,0.745
6,3,4051.2,acceleration,906.5,19558,88.9,3.718,4.8,179,7.054,1.581,1,1,0x0000,success,,0.745
6,3,4052.2,acceleration,906.2,19855,90.25,3.787,4.6,181,7.115,1.926,1,1,0x0000,success,,0.745
6,3,4053.2,acceleration,900.6,19947,90.67,3.836,5.2,182,7.106,1.79,1,1,0x0000,success,,0.745
6,3,4054.2,acceleration,892.8,19903,90.47,3.776,5.3,182,7.174,1.691,1,1,0x0000,success,,0.745
6,3,4055.2,self-sustaining,886.0,19479,88.54,3.705,4.3,178,6.942,1.79,1,1,0x0000,success,,0.745
6,3,4056.2,self-sustaining,905.4,20297,92.26,3.879,4.7,185,7.322,1.881,1,1,0x0000,success,,0.745
6,3,4057.2,self-sustaining,897.3,20141,91.55,3.84,5.2,184,7.178,1.482,1,1,0x0000,success,,0.745
6,3,4058.2,self-sustaining,930.6,20253,92.06,3.855,5.4,185,7.373,1.778,1,1,0x0000,success,,0.745
6,3,4059.2,self-sustaining,905.6,20293,92.24,3.867,4.3,185,7.302,1.673,1,1,0x0000,success,,0.745
6,3,4060.2,self-sustaining,897.3,20194,91.79,3.806,4.8,184,7.278,1.727,1,1,0x0000,success,,0.745
6,3,4061.2,self-sustaining,893.8,20317,92.35,3.858,4.9,186,7.303,1.511,1,1,0x0000,success,,0.745
6,3,4062.2,self-sustaining,899.8,20231,91.96,3.869,4.0,185,7.276,2.033,1,1,0x0000,success,,0.745
6,3,4063.2,self-sustaining,907.8,20293,92.24,3.861,4.0,185,7.348,1.676,1,1,0x0000,success,,0.745
6,3,4064.2,self-sustaining,918.1,20462,93.01,3.882,4.6,187,7.312,1.483,1,1,0x0000,success,,0.745
6,3,4065.2,self-sustaining,889.8,20123,91.47,3.867,4.4,184,7.241,1.617,1,1,0x0000,success,,0.745
6,3,4066.2,self-sustaining,891.1,20286,92.21,3.848,4.6,185,7.224,1.688,1,1,0x0000,success,,0.745
6,3,4067.2,self-sustaining,904.4,20368,92.58,3.891,5.0,186,7.375,1.583,1,1,0x0000,success,,0.745
6,3,4068.2,self-sustaining,890.7,20117,91.44,3.818,4.9,184,7.211,1.839,1,1,0x0000,success,,0.745
6,3,4068.9,self-sustaining,893.6,20251,92.05,3.848,4.7,185,7.161,1.819,1,1,0x0000,success,,0.745
6,4,5491.1,cranking,164.9,0,0.0,1.002,4.7,0,0.0,0.318,1,1,0x0000,success,,1.117
6,4,5492.1,cranking,180.3,112,0.51,1.0,4.8,1,0.093,0.18,1,1,0x0000,success,,1.117
6,4,5493.1,cranking,191.5,286,1.3,1.0,5.5,2,0.041,0.284,1,1,0x0000,success,,1.117
6,4,5494.1,cranking,200.8,722,3.28,1.002,4.1,6,0.226,0.28,1,1,0x0000,success,,1.117
6,4,5495.1,cranking,230.7,1368,6.22,1.066,5.5,12,0.498,0.416,1,1,0x0000,success,,1.117
6,4,5496.1,cranking,245.1,2081,9.46,1.132,5.6,19,0.786,0.309,1,1,0x0000,success,,1.117
6,4,5497.1,light-up,285.0,2996,13.62,1.21,4.7,27,1.098,0.243,1,1,0x0000,success,,1.117
6,4,5498.1,light-up,338.0,4332,19.69,1.317,4.0,39,1.553,0.627,1,1,0x0000,success,,1.117
6,4,5499.1,light-up,379.4,5658,25.72,1.485,5.0,51,1.886,0.873,1,1,0x0000,success,,1.117
6,4,5500.1,light-up,432.8,6712,30.51,1.568,5.3,61,2.46,0.799,1,1,0x0000,success,,1.117
6,4,5501.1,light-up,456.4,8111,36.87,1.768,5.6,74,2.936,0.939,1,1,0x0000,success,,1.117
6,4,5502.1,light-up,511.4,9297,42.26,1.906,5.2,85,3.291,0.642,1,1,0x0000,success,,1.117
6,4,5503.1,light-up,641.5,10558,47.99,2.099,5.4,96,3.874,1.004,1,1,0x0000,success,,1.117
6,4,5504.1,acceleration,793.6,11900,54.09,2.337,5.0,108,4.227,0.979,1,1,0x0000,success,,1.117
6,4,5505.1,acceleration,870.3,13433,61.06,2.595,4.6,123,4.917,1.225,1,1,0x0000,success,,1.117
6,4,5506.1,acceleration,905.9,14929,67.86,2.825,5.0,136,5.347,1.286,1,1,0x0000,success,,1.117
6,4,5507.1,acceleration,935.2,16106,73.21,3.091,5.5,147,5.776,1.489,1,1,0x0000,success,,1.117
6,4,5508.1,acceleration,962.6,17189,78.13,3.281,5.0,157,6.09,1.478,1,1,0x0000,success,,1.117
6,4,5509.1,acceleration,946.4,17976,81.71,3.413,5.5,164,6.607,1.523,1,1,0x0000,success,,1.117
6,4,5510.1,acceleration,937.2,18588,84.49,3.507,5.2,170,6.663,1.643,1,1,0x0000,success,,1.117
6,4,5511.1,acceleration,928.1,19127,86.94,3.628,5.2,175,6.947,1.672,1,1,0x0000,success,,1.117
6,4,5512.1,acceleration,915.1,19505,88.66,3.727,5.3,178,7.061,1.686,1,1,0x0000,success,,1.117
6,4,5513.1,acceleration,912.8,19754,89.79,3.689,4.6,180,7.096,1.767,1,1,0x0000,success,,1.117
6,4,5514.1,acceleration,905.6,19815,90.07,3.741,5.4,181,7.184,1.491,1,1,0x0000,success,,1.117
6,4,5515.1,acceleration,916.7,19943,90.65,3.813,5.5,182,7.055,1.662,1,1,0x0000,success,,1.117
6,4,5516.1,acceleration,893.4,19983,90.83,3.796,5.2,182,7.238,1.885,1,1,0x0000,success,,1.117
6,4,5517.1,self-sustaining,893.5,20196,91.8,3.858,5.4,184,7.186,1.839,1,1,0x0000,success,,1.117
6,4,5518.1,self-sustaining,897.3,20141,91.55,3.843,5.2,184,7.225,1.563,1,1,0x0000,success,,1.117
6,4,5519.1,self-sustaining,908.6,20247,92.03,3.87,5.6,185,7.319,1.726,1,1,0x0000,success,,1.117
6,4,5520.1,self-sustaining,889.5,20163,91.65,3.833,4.9,184,7.255,1.663,1,1,0x0000,success,,1.117
6,4,5521.1,self-sustaining,916.6,20348,92.49,3.895,5.2,186,7.432,1.61,1,1,0x0000,success,,1.117
6,4,5522.1,self-sustaining,893.6,20172,91.69,3.869,5.3,184,7.291,1.792,1,1,0x0000,success,,1.117
6,4,5523.1,self-sustaining,906.9,20295,92.25,3.878,5.4,185,7.209,1.672,1,1,0x0000,success,,1.117
6,4,5524.1,self-sustaining,922.7,20365,92.57,3.873,5.9,186,7.27,1.661,1,1,0x0000,success,,1.117
6,4,5525.1,self-sustaining,892.2,20299,92.27,3.846,5.1,185,7.478,1.708,1,1,0x0000,success,,1.117
6,4,5526.1,self-sustaining,904.2,20313,92.33,3.905,5.9,185,7.231,1.654,1,1,0x0000,success,,1.117
6,4,5527.1,self-sustaining,897.7,20302,92.28,3.905,4.5,185,7.181,1.662,1,1,0x0000,success,,1.117
6,4,5528.1,self-sustaining,891.3,20152,91.6,3.83,5.0,184,7.269,1.686,1,1,0x0000,success,,1.117
6,4,5529.1,self-sustaining,905.6,20220,91.91,3.849,5.4,185,7.225,1.645,1,1,0x0000,success,,1.117
6,4,5530.1,self-sustaining,904.1,20376,92.62,3.862,5.1,186,7.227,1.786,1,1,0x0000,success,,1.117
6,4,5530.6,self-sustaining,898.6,20106,91.39,3.823,5.6,184,7.282,1.83,1,1,0x0000,success,,1.117
6,5,7763.7,cranking,158.6,88,0.4,1.009,4.8,0,0.102,0.283,1,1,0x0000,success,,1.49
6,5,7764.7,cranking,185.6,191,0.87,1.036,5.2,1,0.0,0.222,1,1,0x0000,success,,1.49
6,5,7765.7,cranking,178.0,312,1.42,1.021,4.7,2,0.057,0.271,1,1,0x0000,success,,1.49
6,5,7766.7,cranking,208.5,717,3.26,1.023,5.1,6,0.308,0.163,1,1,0x0000,success,,1.49
6,5,7767.7,cranking,220.0,1441,6.55,1.036,4.8,13,0.494,0.47,1,1,0x0000,success,,1.49
6,5,7768.7,cranking,252.0,2220,10.09,1.13,5.3,20,0.787,0.343,1,1,0x0000,success,,1.49
6,5,7769.7,light-up,292.6,3502,15.92,1.232,4.6,32,1.303,0.335,1,1,0x0000,success,,1.49
6,5,7770.7,light-up,345.5,4721,21.46,1.31,5.2,43,1.767,0.935,1,1,0x0000,success,,1.49
6,5,7771.7,light-up,391.2,6063,27.56,1.477,5.0,55,2.2,0.687,1,1,0x0000,success,,1.49
6,5,7772.7,light-up,433.2,7432,33.78,1.66,4.6,68,2.649,0.752,1,1,0x0000,success,,1.49
6,5,7773.7,light-up,456.0,7863,35.74,1.711,4.9,71,2.869,0.721,1,1,0x0000,success,,1.49
6,5,7774.7,light-up,568.3,9823,44.65,1.999,4.7,89,3.511,1.024,1,1,0x0000,success,,1.49
6,5,7775.7,light-up,726.1,11295,51.34,2.241,4.7,103,4.107,1.085,1,1,0x0000,success,,1.49
6,5,7776.7,acceleration,844.2,12943,58.83,2.454,4.9,118,4.572,1.302,1,1,0x0000,success,,1.49
6,5,7777.7,acceleration,911.3,14458,65.72,2.705,4.6,132,5.084,1.27,1,1,0x0000,success,,1.49
6,5,7778.7,acceleration,924.7,15873,72.15,3.023,5.2,145,5.807,1.487,1,1,0x0000,success,,1.49
6,5,7779.7,acceleration,955.9,17145,77.93,3.242,5.1,156,6.113,1.731,1,1,0x0000,success,,1.49
6,5,7780.7,acceleration,965.6,18029,81.95,3.382,4.8,165,6.392,1.439,1,1,0x0000,success,,1.49
6,5,7781.7,acceleration,925.0,18594,84.52,3.473,5.2,170,6.599,3.764,1,1,0x0000,success,,1.49
6,5,7782.7,acceleration,926.6,18933,86.06,3.629,5.1,173,6.686,1.621,1,1,0x0000,success,,1.49
6,5,7783.7,acceleration,906.5,19276,87.62,3.655,4.5,176,6.889,1.75,1,1,0x0000,success,,1.49
6,5,7784.7,acceleration,926.7,19558,88.9,3.715,5.0,179,7.114,1.745,1,1,0x0000,success,,1.49
6,5,7785.7,acceleration,915.3,19947,90.67,3.799,5.0,182,7.115,1.587,1,1,0x0000,success,,1.49
6,5,7786.7,acceleration,921.4,19846,90.21,3.759,5.0,181,7.09,1.734,1,1,0x0000,success,,1.49
6,5,7787.7,acceleration,892.2,20007,90.94,3.846,5.2,183,7.257,1.572,1,1,0x0000,success,,1.49
6,5,7788.7,self-sustaining,898.4,20200,91.82,3.856,5.2,184,7.242,1.819,1,1,0x0000,success,,1.49
6,5,7789.7,self-sustaining,912.1,20240,92.0,3.821,5.4,185,7.316,1.699,1,1,0x0000,success,,1.49
6,5,7790.7,self-sustaining,896.6,20214,91.88,3.867,4.8,185,7.171,1.623,1,1,0x0000,success,,1.49
6,5,7791.7,self-sustaining,898.7,20317,92.35,3.868,5.1,186,7.336,1.665,1,1,0x0000,success,,1.49
6,5,7792.7,self-sustaining,892.9,20075,91.25,3.813,5.4,183,7.11,1.636,1,1,0x0000,success,,1.49
6,5,7793.7,self-sustaining,911.3,20284,92.2,3.876,5.3,185,7.419,1.749,1,1,0x0000,success,,1.49
6,5,7794.7,self-sustaining,908.0,20284,92.2,3.845,5.2,185,7.178,1.657,1,1,0x0000,success,,1.49
6,5,7795.7,self-sustaining,899.2,20258,92.08,3.852,5.3,185,7.245,1.83,1,1,0x0000,success,,1.49
6,5,7796.7,self-sustaining,903.6,20233,91.97,3.853,5.6,185,7.209,1.562,1,1,0x0000,success,,1.49
6,5,7797.7,self-sustaining,904.0,20363,92.56,3.884,5.6,186,7.384,1.95,1,1,0x0000,success,,1.49
6,5,7798.7,self-sustaining,891.2,20064,91.2,3.791,4.8,183,7.25,1.7,1,1,0x0000,success,,1.49
6,5,7799.7,self-sustaining,911.6,20051,91.14,3.82,5.0,183,7.229,1.897,1,1,0x0000,success,,1.49
6,5,7800.7,self-sustaining,907.0,20324,92.38,3.879,5.1,186,7.332,1.847,1,1,0x0000,success,,1.49
6,5,7801.4,self-sustaining,898.1,20183,91.74,3.823,5.3,184,7.201,1.67,1,1,0x0000,success,,1.49
6,6,9190.3,cranking,169.6,0,0.0,1.003,3.5,0,0.0,0.31,1,1,0x0000,success,,1.862
6,6,9191.3,cranking,177.0,77,0.35,1.0,2.6,0,0.013,0.293,1,1,0x0000,success,,1.862
6,6,9192.3,cranking,190.2,282,1.28,1.018,3.2,2,0.186,0.113,1,1,0x0000,success,,1.862
6,6,9193.3,cranking,198.3,603,2.74,1.013,3.2,5,0.319,0.156,1,1,0x0000,success,,1.862
6,6,9194.3,cranking,210.4,1197,5.44,1.035,3.0,10,0.365,0.303,1,1,0x0000,success,,1.862
6,6,9195.3,cranking,239.3,1828,8.31,1.093,3.2,16,0.62,0.589,1,1,0x0000,success,,1.862
6,6,9196.3,cranking,273.2,2818,12.81,1.157,3.1,25,1.1,0.47,1,1,0x0000,success,,1.862
6,6,9197.3,light-up,314.9,4004,18.2,1.268,4.2,36,1.377,0.546,1,1,0x0000,success,,1.862
6,6,9198.3,light-up,362.2,5139,23.36,1.424,3.2,47,1.924,0.559,1,1,0x0000,success,,1.862
6,6,9199.3,light-up,409.5,6197,28.17,1.502,3.7,56,2.268,0.712,1,1,0x0000,success,,1.862
6,6,9200.3,light-up,417.5,7616,34.62,1.671,3.8,69,2.67,0.779,1,1,0x0000,success,,1.862
6,6,9201.3,light-up,499.0,8602,39.1,1.858,3.4,78,3.155,1.002,1,1,0x0000,success,,1.862
6,6,9202.3,light-up,568.5,9876,44.89,2.028,2.9,90,3.55,0.777,1,1,0x0000,success,,1.862
6,6,9203.3,light-up,705.2,11077,50.35,2.187,3.0,101,3.906,0.929,1,1,0x0000,success,,1.862
6,6,9204.3,acceleration,836.3,12626,57.39,2.424,3.6,115,4.489,1.171,1,1,0x0000,success,,1.862
6,6,9205.3,acceleration,937.9,14214,64.61,2.731,3.5,130,5.019,1.426,1,1,0x0000,success,,1.862
6,6,9206.3,acceleration,928.7,15506,70.48,2.977,3.1,141,5.522,1.355,1,1,0x0000,success,,1.862
6,6,9207.3,acceleration,938.5,16474,74.88,3.126,3.3,150,5.935,1.448,1,1,0x0000,success,,1.862
6,6,9208.3,acceleration,930.5,17195,78.16,3.267,3.4,157,6.145,1.427,1,1,0x0000,success,,1.862
6,6,9209.3,acceleration,961.6,18183,82.65,3.414,3.7,166,6.556,1.513,1,1,0x0000,success,,1.862
6,6,9210.3,acceleration,954.1,18665,84.84,3.525,3.4,170,6.67,1.487,1,1,0x0000,success,,1.862
6,6,9211.3,acceleration,934.0,19248,87.49,3.613,3.6,176,6.896,1.576,1,1,0x0000,success,,1.862
6,6,9212.3,acceleration,910.4,19545,88.84,3.706,3.6,178,7.061,1.433,1,1,0x0000,success,,1.862
6,6,9213.3,acceleration,905.8,19562,88.92,3.709,2.8,179,7.115,1.624,1,1,0x0000,success,,1.862
